"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"0500000US06013","Contra Costa County, California","1110553","2089","293014","4482","14530","1825","13737","2324","55756","3012","61793","3161","67162","2688","68479","3674","11557","1798","817539","4860"
"0500000US06017","El Dorado County, California","186254","799","41957","2127","2670","966","2785","688","6569","1113","8217","1045","12259","1384","7605","1449","1852","740","144297","2090"
"0500000US06019","Fresno County, California","950267","2630","293461","5340","15552","2170","18486","2282","59263","3160","65884","4085","63491","2592","60601","4040","10184","2024","656806","5157"
"0500000US06023","Humboldt County, California","131923","907","35093","2807","2445","979","1432","766","7046","1209","4535","1006","5507","791","11894","2194","2234","862","96830","2618"
"0500000US06025","Imperial County, California","174342","1350","55489","2972","3772","1297","1296","597","10293","1667","12779","1546","13053","1537","11335","1676","2961","1359","118853","2827"
"0500000US06029","Kern County, California","857290","2225","262649","5617","10712","2035","11408","1937","59316","3261","61905","3626","59387","3004","51299","4114","8622","1771","594641","5409"
"0500000US06031","Kings County, California","145370","921","45741","1854","2086","771","2505","820","9907","1257","8904","1346","11046","1274","9574","1616","1719","715","99629","2021"
"0500000US06033","Lake County, California","62007","566","12257","1247","662","426","715","602","2734","530","3158","705","3436","854","1366","573","186","187","49750","1235"
"0500000US06037","Los Angeles County, California","9757874","5715","2598036","12519","157996","6397","127929","5403","448186","8291","499598","9477","514612","6657","695151","11907","154564","6208","7159838","12992"
"0500000US06039","Madera County, California","150972","1034","43491","2539","3477","1046","2153","976","8669","1412","9728","1652","11880","1502","7191","1751","393","232","107481","2271"
"0500000US06041","Marin County, California","252863","953","59474","2122","3883","1028","3272","1014","9392","1658","14684","1740","13889","973","10805","1908","3549","924","193389","2052"
"0500000US06045","Mendocino County, California","84458","589","20013","1389","1886","507","1537","664","4006","757","3616","931","4728","1050","3666","1075","574","413","64445","1429"
"0500000US06047","Merced County, California","263289","1295","85286","3045","3991","924","4673","1222","16886","1750","20608","1872","16961","1395","19034","2324","3133","1306","178003","3191"
"0500000US06053","Monterey County, California","418118","1726","119314","3732","5147","1232","4645","1110","26101","2090","24756","2136","28314","1851","24520","2680","5831","1422","298804","3670"
"0500000US06055","Napa County, California","135528","718","36253","1574","2481","657","1518","670","5406","926","7832","925","7638","883","10064","1337","1314","535","99275","1512"
"0500000US06057","Nevada County, California","97032","630","18099","1178","674","382","1448","788","3228","891","5054","866","3965","630","3412","1051","318","248","78933","1200"
"0500000US06059","Orange County, California","3077611","3786","853783","7970","50229","4230","38393","3325","139452","4608","167313","4935","176024","4192","232372","6843","50000","4045","2223828","7988"
"0500000US06061","Placer County, California","384184","1124","97557","3318","6996","1113","5537","1175","19529","1718","19242","1569","22228","1428","20146","2835","3879","1120","286627","3345"
"0500000US06065","Riverside County, California","2359637","4055","674721","7738","31016","2962","32762","2870","131964","4410","143132","4872","152921","4153","158017","6953","24909","2336","1684916","7853"
"0500000US06067","Sacramento County, California","1487638","3213","401301","5581","24550","3178","20634","2395","76091","3679","81669","3782","85181","2906","97581","5392","15595","2207","1086337","5518"
"0500000US06071","San Bernardino County, California","2081128","3531","616035","8710","30299","3280","31744","3962","125627","5097","125537","5598","135547","4567","142177","6930","25104","2954","1465093","8786"
"0500000US06073","San Diego County, California","3219057","4256","859125","10534","50392","3797","42532","3600","148291","5478","159697","5980","170226","5128","235739","10140","52248","3967","2359932","11228"
"0500000US06075","San Francisco County, California","859039","1752","166024","5423","16251","2142","5273","1451","23024","2142","22798","2203","24522","1741","52093","4349","22063","3195","693015","5301"
"0500000US06077","San Joaquin County, California","723405","2305","210766","3906","13971","1963","11233","1690","45369","2730","47045","2834","49220","2243","38382","3070","5546","924","512639","3208"
"0500000US06079","San Luis Obispo County, California","277140","1034","79808","3185","3544","1126","2906","846","9206","1409","12748","1346","11587","1510","37839","2522","1978","729","197332","3147"
"0500000US06081","San Mateo County, California","743391","1631","182069","4233","13399","1700","9767","1725","34092","2499","35628","2763","35146","1698","41368","3177","12669","2093","561322","3964"
"0500000US06083","Santa Barbara County, California","430716","1480","135797","4213","6546","1179","4956","1171","21940","1722","21862","1984","22312","1799","51919","4090","6262","1509","294919","4274"
"0500000US06085","Santa Clara County, California","1870774","2866","509508","6362","32784","2657","24101","2411","88536","3886","98024","4090","100918","2857","125250","5209","39895","3537","1361266","6147"
"0500000US06087","Santa Cruz County, California","264218","858","79267","3135","2193","675","2592","970","10873","1713","13095","1677","12376","1317","32758","2570","5380","1448","184951","3263"
"0500000US06089","Shasta County, California","174301","774","41221","2047","2594","790","1787","617","9722","1103","7882","1177","8583","974","9023","1923","1630","781","133080","2051"
"0500000US06095","Solano County, California","430466","1419","107201","3677","7009","1512","5273","1164","21384","1703","21983","1944","25378","1812","21356","2513","4818","1303","323265","3488"
"0500000US06097","Sonoma County, California","486547","1593","114478","2850","6668","1363","5508","1055","21396","2129","23871","2348","23881","1722","28604","2716","4550","1182","372069","2793"
"0500000US06099","Stanislaus County, California","528163","1801","156491","4374","6215","1510","7694","1599","33322","2555","35557","2808","33178","1881","37064","3587","3461","947","371672","4672"
"0500000US06101","Sutter County, California","91702","582","25964","1321","1189","597","1420","772","6108","844","5255","821","5819","876","5643","1061","530","299","65738","1221"
"0500000US06107","Tulare County, California","444134","1758","143446","4191","5617","1284","7180","1712","34349","3063","32326","2724","33265","2346","25316","2945","5393","1583","300688","4157"
"0500000US06111","Ventura County, California","821732","1808","219392","4176","13884","1389","12415","1974","39246","2145","44111","2459","48344","1776","54120","3516","7272","1503","602340","4554"
"0500000US06113","Yolo County, California","213080","923","83409","2436","4137","1014","2301","754","10829","1500","10024","1356","11950","1294","38560","2280","5608","1392","129671","2382"
"0500000US06115","Yuba County, California","74419","666","21508","1270","1170","532","1419","619","4336","749","4977","902","5178","970","3738","831","690","429","52911","1267"
"0500000US08001","Adams County, Colorado","492414","1837","134307","3784","9727","1647","6495","1307","29833","2315","33735","2589","30479","1675","18811","2541","5227","1309","358107","3829"
"0500000US08005","Arapahoe County, Colorado","627216","1636","158146","3810","11340","1537","8923","1476","34918","2148","31079","2220","36607","1896","25586","2357","9693","1472","469070","3705"
"0500000US08013","Boulder County, Colorado","318666","981","96567","3164","4875","1000","2835","823","13853","1511","16301","1635","16489","1569","32543","2606","9671","1708","222099","2835"
"0500000US08014","Broomfield County, Colorado","66845","836","18300","1774","1492","573","828","369","3193","774","3945","808","4149","725","3640","1324","1053","431","48545","1502"
"0500000US08031","Denver County, Colorado","691479","1730","155812","4422","10275","1377","9254","1885","30888","2492","27783","2457","27783","2188","34637","3464","15192","2170","535667","4613"
"0500000US08035","Douglas County, Colorado","331919","1063","93556","2956","7708","993","4145","955","19342","1826","21750","1352","24110","1216","12418","2022","4083","1081","238363","2648"
"0500000US08041","El Paso County, Colorado","686359","1968","195754","4890","12092","1913","9143","1452","38395","2547","38668","2717","36413","1821","52210","3545","8833","1596","490605","4465"
"0500000US08059","Jefferson County, Colorado","561719","1510","126230","3349","9452","1551","6284","1132","25239","1939","25859","1937","27016","1506","23894","2428","8486","1280","435489","3229"
"0500000US08069","Larimer County, Colorado","339334","943","96794","3371","5753","1158","2765","716","14289","1465","16411","1577","16737","1294","32986","2831","7853","1448","242540","3259"
"0500000US08077","Mesa County, Colorado","148129","1059","36856","1836","1373","537","1489","580","9299","1276","6909","1267","7821","915","8226","1637","1739","787","111273","1654"
"0500000US08101","Pueblo County, Colorado","161907","884","40983","1868","3156","735","1631","541","7742","1065","8563","967","10575","929","8414","1380","902","376","120924","1758"
"0500000US08123","Weld County, Colorado","301562","1484","83397","2457","5849","1101","5185","1032","18835","1355","18642","1522","16212","1036","14685","1621","3989","1152","218165","2465"
"0500000US09001","Fairfield County, Connecticut","912541","1892","248141","4258","16833","1747","11259","1589","46533","2433","52374","2456","56847","2243","50384","3509","13911","1958","664400","4192"
"0500000US09003","Hartford County, Connecticut","865237","1861","214790","4693","13160","1894","9951","1735","40381","2870","43780","2880","49153","2342","45409","3030","12956","1919","650447","4256"
"0500000US09005","Litchfield County, Connecticut","176788","689","37300","1566","1655","530","2039","736","7687","905","7566","989","9248","817","7851","1196","1254","479","139488","1574"
"0500000US09007","Middlesex County, Connecticut","159226","560","37178","1838","2685","603","1548","681","6700","1242","6864","1243","7181","1055","9928","1420","2272","671","122048","1858"
"0500000US09009","New Haven County, Connecticut","831221","2123","212603","4632","11542","1933","9101","1374","37414","2389","40489","2436","46866","2010","51290","3176","15901","2269","618618","4104"
"0500000US09011","New London County, Connecticut","260410","1055","61197","2168","4774","1193","2679","851","10620","1404","11630","1412","14827","1186","12885","1897","3782","1071","199213","1922"
"0500000US09013","Tolland County, Connecticut","146786","833","46808","2354","1311","652","1375","631","5658","1191","6733","1069","6316","710","22128","1601","3287","1246","99978","2077"
"0500000US09015","Windham County, Connecticut","114802","726","29404","2082","1301","647","1190","609","4967","953","5591","1046","5547","1260","9225","1600","1583","582","85398","2194"
"0500000US10001","Kent County, Delaware","171524","972","44294","2150","2115","792","1770","727","8153","1450","11068","1686","8253","1308","11301","1546","1634","717","127230","2203"
"0500000US10003","New Castle County, Delaware","543278","1683","137341","3109","8991","1591","6123","1368","26393","2416","28654","2518","28874","1630","31520","2764","6786","1507","405937","2829"
"0500000US10005","Sussex County, Delaware","222264","848","41864","1734","2257","722","1645","726","9903","1294","11044","1236","8745","659","7014","1608","1256","544","180400","1713"
"0500000US11001","District of Columbia, District of Columbia","675256","2196","173303","4731","14729","2008","8633","1898","26757","2012","25457","2225","25249","2216","48016","3134","24462","2779","501953","4041"
"0500000US12001","Alachua County, Florida","262425","1032","94729","3558","3969","1341","1877","669","11293","1597","9904","1405","9293","1395","43791","3252","14602","2279","167696","3540"
"0500000US12005","Bay County, Florida","179105","1081","41401","2393","3329","1109","2696","1031","9565","1350","8022","1250","8610","1375","7886","1605","1293","624","137704","2433"
"0500000US12009","Brevard County, Florida","580420","1797","124144","3417","10333","3335","6036","1576","22349","2664","27501","2711","27154","1980","24847","2802","5924","1227","456276","3240"
"0500000US12011","Broward County, Florida","1879135","3951","472715","8719","31625","3426","21451","3292","89653","4824","98426","5240","99005","3276","103018","6571","29537","3888","1406420","7597"
"0500000US12015","Charlotte County, Florida","181508","710","23786","1891","1057","496","1141","518","4370","942","4841","959","6146","869","5754","1587","477","393","157722","1881"
"0500000US12017","Citrus County, Florida","145301","544","22920","2019","1497","630","711","574","5105","1372","4933","1207","6393","1026","3777","1250","504","434","122381","2001"
"0500000US12019","Clay County, Florida","209048","1068","54879","2598","3093","1173","3761","1419","11020","1876","12553","1866","11518","1217","10380","1903","2554","1128","154169","2439"
"0500000US12021","Collier County, Florida","368949","1151","65778","2886","2790","860","2437","1069","13389","2214","17893","2119","15802","2062","12251","2046","1216","499","303171","2802"
"0500000US12023","Columbia County, Florida","68315","634","15652","1328","2085","966","1118","714","3707","675","2998","991","2957","652","2384","664","403","405","52663","1201"
"0500000US12031","Duval County, Florida","909649","1897","224754","5067","12719","1647","13528","1986","49044","3390","44806","3471","43282","2073","49744","4450","11631","1750","684895","5243"
"0500000US12033","Escambia County, Florida","302894","1677","76195","3124","4531","1476","4490","1629","12675","1697","15679","1998","15712","1663","20992","2220","2116","705","226699","2737"
"0500000US12035","Flagler County, Florida","110652","604","22320","1967","2224","863","1294","633","3853","892","4235","992","5727","1180","4741","1473","246","206","88332","2054"
"0500000US12053","Hernando County, Florida","185999","820","35912","1666","1971","701","2106","801","6962","1232","8735","1442","8880","850","6265","1272","993","407","150087","1872"
"0500000US12055","Highlands County, Florida","103151","654","16934","1970","870","631","556","426","4294","1204","4009","1086","4114","1198","2517","871","574","380","86217","1925"
"0500000US12057","Hillsborough County, Florida","1386124","3012","359633","6724","23155","3167","16389","2246","73434","3950","70642","3939","72525","2165","82128","4672","21360","2970","1026491","6269"
"0500000US12061","Indian River County, Florida","153126","1345","27929","2805","2637","1289","1001","649","6227","1479","5763","1405","5258","989","5876","2100","1167","797","125197","2439"
"0500000US12069","Lake County, Florida","345424","1191","72400","3396","3837","986","5240","1400","14204","1814","16952","1911","17185","1542","11366","1995","3616","2097","273024","3202"
"0500000US12071","Lee County, Florida","733839","1786","144204","4199","7785","1563","8707","1962","27513","2875","30515","2844","34511","2321","27990","3072","7183","1672","589635","3799"
"0500000US12073","Leon County, Florida","284574","872","102660","3085","5749","1165","3602","942","12552","1458","11879","1288","13262","1432","46456","2905","9160","1609","181914","2800"
"0500000US12081","Manatee County, Florida","383776","1312","74843","3324","5268","1376","2295","780","17211","1925","17508","2036","16319","1767","12885","2159","3357","1281","308933","3413"
"0500000US12083","Marion County, Florida","350745","1251","68559","3093","3625","1127","4431","1666","13455","1834","14000","2261","19327","1986","11209","2386","2512","1307","282186","3003"
"0500000US12085","Martin County, Florida","157020","737","27995","1774","1485","717","840","420","4774","1111","7517","1081","7826","1060","4407","1062","1146","640","129025","1805"
"0500000US12086","Miami-Dade County, Florida","2667469","4209","676289","10909","51009","4987","30938","2577","119775","5351","128506","5613","133988","5359","167151","7986","44922","3631","1991180","9933"
"0500000US12087","Monroe County, Florida","72709","435","11678","1008","463","330","192","170","2095","519","2980","586","2919","598","2234","774","795","375","61031","1074"
"0500000US12089","Nassau County, Florida","83541","530","17900","1284","1003","555","1103","511","3036","696","4875","645","4272","604","2899","981","712","465","65641","1186"
"0500000US12091","Okaloosa County, Florida","198913","921","48823","1980","2646","914","2561","766","10402","1652","11537","1577","9694","1444","9308","1684","2675","841","150090","2019"
"0500000US12095","Orange County, Florida","1333327","2878","373061","7315","23689","3044","16314","2634","67467","4331","69027","4810","68298","3031","104641","5992","23625","3478","960266","7307"
"0500000US12097","Osceola County, Florida","354908","1873","98119","4693","5989","2024","4517","1658","20493","2768","20126","2327","23045","2477","20036","3201","3913","1437","256789","4226"
"0500000US12099","Palm Beach County, Florida","1444359","2340","325319","6306","25339","2518","15433","2248","59320","3611","65393","4601","70724","3086","74196","4747","14914","2135","1119040","6091"
"0500000US12101","Pasco County, Florida","523770","1371","115826","3299","6972","1418","6136","1290","25265","2078","24859","2213","24175","1253","23268","2786","5151","1296","407944","3277"
"0500000US12103","Pinellas County, Florida","950175","2133","173255","5293","12342","2216","9951","1660","36662","2598","31701","2652","37347","2075","35939","3657","9313","1556","776920","5001"
"0500000US12105","Polk County, Florida","683195","1711","155453","4283","9253","1914","10337","2308","33622","2551","37367","2916","35516","2832","24887","2633","4471","1194","527742","4054"
"0500000US12107","Putnam County, Florida","71545","935","15785","1836","917","472","938","506","3690","980","3689","1068","3834","1110","2270","1059","447","351","55760","1683"
"0500000US12109","St. Johns County, Florida","248543","929","65807","3013","4417","1076","3481","1025","12327","1625","13081","1907","16002","1663","13776","2357","2723","1014","182736","3015"
"0500000US12111","St. Lucie County, Florida","312871","1492","72487","3898","3839","1709","5233","1668","13614","2299","13318","2326","16810","1901","15699","2775","3974","1577","240384","3290"
"0500000US12113","Santa Rosa County, Florida","174255","1071","43664","2588","3732","1152","1993","626","8035","1218","9361","1244","9388","1475","9183","2171","1972","934","130591","2541"
"0500000US12115","Sarasota County, Florida","418893","1087","64419","3615","3420","856","2007","776","13345","2127","13471","2126","17852","1645","12446","2560","1878","813","354474","3508"
"0500000US12117","Seminole County, Florida","452533","1472","113702","3928","7218","1604","5754","1325","19110","2316","22732","2470","24157","1651","28300","3002","6431","1463","338831","4055"
"0500000US12119","Sumter County, Florida","127697","308","11371","1270","214","218","495","497","2176","495","2193","606","3184","971","2880","861","229","245","116326","1254"
"0500000US12127","Volusia County, Florida","533265","1617","113661","3726","6143","1306","3173","1174","22039","2146","24414","2288","24087","1536","28348","3066","5457","1524","419604","3863"
"0500000US12131","Walton County, Florida","68997","496","14348","1475","740","439","420","323","4096","694","3711","697","3074","701","1440","811","867","692","54649","1343"
"0500000US13013","Barrow County, Georgia","78351","493","19666","1453","1328","533","953","460","4371","857","4311","970","5476","758","2758","666","469","348","58685","1318"
"0500000US13015","Bartow County, Georgia","102614","664","23847","1355","1338","677","893","463","4958","1172","5870","1226","7071","1165","3202","1232","515","340","78767","1409"
"0500000US13021","Bibb County, Georgia","146970","1195","42004","2486","2428","801","1995","688","8193","1615","9720","1634","7687","1043","9904","1839","2077","787","104966","2267"
"0500000US13031","Bulloch County, Georgia","75343","502","29794","1820","862","414","777","428","2892","776","4467","1075","2860","921","16516","1817","1420","742","45549","1853"
"0500000US13045","Carroll County, Georgia","114601","819","36297","2309","2560","875","1908","663","7491","1334","6186","1179","6550","962","10903","1901","699","470","78304","2165"
"0500000US13047","Catoosa County, Georgia","65598","612","14429","1294","1108","726","384","344","3084","695","4097","958","3196","681","2367","1049","193","156","51169","1314"
"0500000US13051","Chatham County, Georgia","278954","1295","77829","3254","4386","1218","4733","1629","13946","1948","13481","1867","12938","1191","22191","2577","6154","2078","201125","3339"
"0500000US13057","Cherokee County, Georgia","246141","1129","65285","2739","5165","1587","2458","917","13966","1672","15757","1761","14095","1158","11146","2242","2698","1110","180856","2525"
"0500000US13059","Clarke County, Georgia","123498","743","51780","1983","1053","484","1583","551","4763","768","4960","1000","4360","770","28291","1980","6770","1477","71718","1973"
"0500000US13063","Clayton County, Georgia","275961","1613","83959","3806","4483","1338","5556","1251","19317","2573","16334","2489","17338","1346","18227","3804","2704","1087","192002","4086"
"0500000US13067","Cobb County, Georgia","728647","1944","200208","4618","12783","2165","9281","1795","38892","3108","39618","2951","45911","2529","41610","3221","12113","2333","528439","4201"
"0500000US13073","Columbia County, Georgia","148976","1092","45090","2785","3013","1236","2216","936","9065","1345","10093","1482","9366","1467","7336","2021","4001","1374","103886","2406"
"0500000US13077","Coweta County, Georgia","141874","668","38759","2631","2221","1072","2093","1138","6689","1501","8753","2167","10603","1581","5517","1714","2883","1110","103115","2711"
"0500000US13089","DeKalb County, Georgia","725751","2651","191134","4818","17538","2856","9666","1866","41385","3031","35906","3085","35911","2042","35200","3367","15528","2612","534617","3991"
"0500000US13095","Dougherty County, Georgia","88078","807","28527","1915","1931","655","1484","688","5453","923","4594","962","5519","1216","8293","1970","1253","792","59551","1975"
"0500000US13097","Douglas County, Georgia","141082","899","42233","2765","2730","1031","829","628","8714","1660","9338","1544","10163","1434","9158","1970","1301","699","98849","2557"
"0500000US13113","Fayette County, Georgia","111659","502","32580","1637","2401","1104","916","563","5728","1175","7303","1184","9042","1169","5235","1479","1955","762","79079","1667"
"0500000US13115","Floyd County, Georgia","93678","901","21139","1722","881","474","958","498","4344","1196","5510","1071","4224","887","5100","1191","122","146","72539","1549"
"0500000US13117","Forsyth County, Georgia","228810","937","68972","2094","5890","962","4067","812","14297","1399","16528","1490","15766","1242","9895","1591","2529","748","159838","1889"
"0500000US13121","Fulton County, Georgia","1012457","2500","276189","6954","17023","2224","10804","2221","52122","3363","50416","3517","57353","3462","68022","5589","20449","3223","736268","6592"
"0500000US13127","Glynn County, Georgia","82410","573","19379","1813","1369","559","40","74","5745","1187","3634","978","4969","1153","2600","1086","1022","1017","63031","1698"
