"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"0500000US10003","New Castle County, Delaware","540405","1681","136590","3953","9160","1526","5641","1222","26242","2550","27173","3127","29182","1872","30350","2490","8842","1508","403815","3959"
"0500000US10005","Sussex County, Delaware","227127","995","46575","2170","3224","1052","2077","834","9851","1393","9920","1402","11341","1403","8449","1678","1713","572","180552","2201"
"0500000US11001","District of Columbia, District of Columbia","679463","2023","169418","4704","17354","2173","9221","1870","28171","2658","24894","2625","19289","1658","46376","3046","24113","2462","510045","4631"
"0500000US12001","Alachua County, Florida","261145","1262","92077","3536","4798","1090","1545","733","9026","1789","12988","2310","9664","1484","40654","3284","13402","2736","169068","3311"
"0500000US12005","Bay County, Florida","168733","1014","39528","2478","2091","843","1700","778","8521","1913","8683","1856","8477","1565","8374","2163","1682","818","129205","2284"
"0500000US12009","Brevard County, Florida","586100","1836","125742","4436","7447","1674","4602","1265","21187","3052","30548","2938","28442","1992","27600","3019","5916","1555","460358","4457"
"0500000US12011","Broward County, Florida","1891595","3737","468358","8238","38959","3872","21228","3215","88718","5773","97193","5915","95064","4106","100891","6540","26305","3537","1423237","7499"
"0500000US12015","Charlotte County, Florida","186996","984","25122","1944","661","474","1988","864","5298","1397","5484","1075","5175","987","5939","1560","577","509","161874","2004"
"0500000US12017","Citrus County, Florida","145947","1214","20881","1908","1702","904","651","496","4207","827","5050","1031","5337","871","3391","1162","543","419","125066","1456"
"0500000US12019","Clay County, Florida","211858","902","53737","2790","2741","956","2574","938","11695","1597","11223","1844","13060","1520","10146","2217","2298","1192","158121","2782"
"0500000US12021","Collier County, Florida","374681","1626","67608","3942","4108","1692","2409","1202","13366","2329","14746","2398","17611","1735","12259","3125","3109","1141","307073","3904"
"0500000US12023","Columbia County, Florida","70371","682","15636","1686","654","527","894","377","3467","1027","3321","1080","4739","1004","1780","808","781","672","54735","1689"
"0500000US12031","Duval County, Florida","921592","3114","221200","5587","14715","2532","11993","2378","46173","3101","50640","3428","39432","2208","48722","4812","9525","2302","700392","6135"
"0500000US12033","Escambia County, Florida","306487","1379","74834","2782","4569","1277","2424","745","18061","2074","13170","2426","12973","1526","20119","2331","3518","1077","231653","2805"
"0500000US12035","Flagler County, Florida","111825","1256","22139","1873","804","402","850","507","4913","1120","5006","1255","5252","1298","4474","1067","840","460","89686","1465"
"0500000US12053","Hernando County, Florida","189190","798","37923","2179","1470","679","2458","1024","7551","1423","9592","1530","7889","984","8171","1779","792","455","151267","2176"
"0500000US12055","Highlands County, Florida","103709","685","18103","1692","1774","539","551","509","4041","973","4757","1061","4304","812","1990","916","686","383","85606","1616"
"0500000US12057","Hillsborough County, Florida","1415420","2978","354680","6093","21731","2893","18875","2918","66002","4389","76659","4133","73368","3101","78183","5771","19862","2516","1060740","5958"
"0500000US12061","Indian River County, Florida","156364","832","27633","2289","1895","1008","1403","794","6367","1395","5200","1779","7940","1703","3904","1348","924","798","128731","2115"
"0500000US12069","Lake County, Florida","357647","1986","69885","4003","4792","1539","3686","1492","15109","2301","17743","2581","16112","2931","10298","2676","2145","1161","287762","3606"
"0500000US12071","Lee County, Florida","751249","1525","145714","4197","11191","1953","7161","1512","29350","2530","30594","2685","33415","2805","28562","3469","5441","1515","605535","4119"
"0500000US12073","Leon County, Florida","284237","1282","100556","3541","3962","1084","2523","820","13503","1444","11620","1516","12530","1255","47577","2972","8841","1722","183681","3547"
"0500000US12081","Manatee County, Florida","394216","1400","75482","3308","5644","1944","2174","724","17358","2466","18568","2951","16502","1381","11622","2250","3614","1339","318734","3420"
"0500000US12083","Marion County, Florida","354538","1643","70228","3280","3298","1029","4041","1654","14134","2003","16638","2126","16636","2192","12943","2818","2538","875","284310","3430"
"0500000US12085","Martin County, Florida","157938","850","29372","1972","1948","728","1076","498","5247","1065","7282","1255","6140","765","6518","1593","1161","538","128566","2132"
"0500000US12086","Miami-Dade County, Florida","2625481","4501","672687","10829","48798","3740","30118","3536","114826","4826","133580","5603","134564","3886","164075","7280","46726","4507","1952794","9550"
"0500000US12087","Monroe County, Florida","72732","439","10540","1115","572","360","673","395","2053","704","3030","857","1916","762","1796","742","500","299","62192","1270"
"0500000US12089","Nassau County, Florida","86043","668","16016","1402","928","620","773","445","4462","1201","3691","1048","3700","879","2140","872","322","343","70027","1178"
"0500000US12091","Okaloosa County, Florida","203041","1012","46583","2483","3225","1080","2853","946","10285","1529","10729","1577","10029","1291","7886","1559","1576","737","156458","2249"
"0500000US12095","Orange County, Florida","1344148","3178","367721","8311","25938","3240","15966","2541","69106","5047","65995","4970","69334","3317","98379","7005","23003","3969","976427","8285"
"0500000US12097","Osceola County, Florida","364145","1934","100082","4392","4822","1395","4947","1724","17445","3428","24713","3095","20501","2074","22701","3241","4953","1564","264063","4620"
"0500000US12099","Palm Beach County, Florida","1453797","2286","325355","5629","22957","2917","14166","2403","61269","3814","66608","4398","71922","3418","70775","4564","17658","3120","1128442","5705"
"0500000US12101","Pasco County, Florida","536999","1449","114249","3338","7612","1501","5065","1216","25468","2221","24771","1965","26465","1864","21191","2275","3677","978","422750","2996"
"0500000US12103","Pinellas County, Florida","953409","2478","183441","5241","13733","2215","8041","1564","34503","2956","35886","2747","34274","1976","45766","3984","11238","2105","769968","5887"
"0500000US12105","Polk County, Florida","700870","2279","165894","4717","8769","1742","8956","1858","31234","2880","36873","3119","39419","2635","35356","3717","5287","1087","534976","4543"
"0500000US12107","Putnam County, Florida","72639","445","15646","1118","1114","735","602","376","3982","1014","3924","1038","3435","966","2376","946","213","182","56993","1128"
"0500000US12109","St. Johns County, Florida","257653","1332","61665","3355","3643","1076","3282","1071","11065","1959","14856","2514","14777","1885","11074","2078","2968","1040","195988","3018"
"0500000US12111","St. Lucie County, Florida","317557","1517","67008","3742","4235","1283","3012","1059","11545","2119","18382","2172","14044","2179","12007","2713","3783","1726","250549","3510"
"0500000US12113","Santa Rosa County, Florida","178223","1128","40884","2600","1857","735","2182","690","7666","1477","10363","1593","9375","1097","7594","1495","1847","992","137339","2431"
"0500000US12115","Sarasota County, Florida","426388","1439","69659","3295","3221","1013","2382","1152","12596","2151","16968","3043","16546","1561","15743","2795","2203","690","356729","3361"
"0500000US12117","Seminole County, Florida","457184","1309","117736","3105","7030","1316","5826","1321","24849","2204","19750","1909","23804","1432","29881","2698","6596","1236","339448","2833"
"0500000US12119","Sumter County, Florida","130466","701","8955","1799","343","349","406","367","1859","818","1912","684","2582","873","1567","807","286","298","121511","1727"
"0500000US12127","Volusia County, Florida","536833","1429","107705","3095","4659","1212","7067","1459","22160","2025","19356","2079","24776","1669","26976","2467","2711","869","429128","3022"
"0500000US12131","Walton County, Florida","71579","421","15503","1134","1382","407","543","472","4224","1302","3473","871","2684","676","2726","880","471","282","56076","996"
"0500000US13013","Barrow County, Georgia","80179","522","21646","1520","1383","547","1516","574","4121","812","5967","841","4793","741","2532","1022","1334","712","58533","1560"
"0500000US13015","Bartow County, Georgia","104983","793","26587","1797","1230","551","865","435","7009","1409","6487","1256","4717","840","4829","1575","1450","929","78396","1907"
"0500000US13021","Bibb County, Georgia","147075","1140","42694","2089","1888","900","2186","755","8837","1587","8698","1513","7734","1161","10330","1179","3021","910","104381","2024"
"0500000US13031","Bulloch County, Georgia","77011","705","30023","1932","827","600","632","539","3187","895","3868","1025","3380","905","17246","2070","883","414","46988","1929"
"0500000US13045","Carroll County, Georgia","115559","841","30377","2179","2527","1062","1372","683","5840","1149","6054","1115","6296","1337","7354","1260","934","614","85182","2068"
"0500000US13047","Catoosa County, Georgia","65623","773","16579","1604","1511","618","1078","593","4765","976","2257","1015","3672","818","2611","968","685","442","49044","1334"
"0500000US13051","Chatham County, Georgia","280321","1312","75173","3648","4822","1479","3466","1284","13800","2397","15979","2666","11819","1718","18911","3012","6376","1679","205148","3547"
"0500000US13057","Cherokee County, Georgia","250746","1098","67429","3287","5440","1442","2780","1089","14137","2007","15496","1924","15678","2373","11037","2414","2861","1225","183317","3273"
"0500000US13059","Clarke County, Georgia","123341","1409","50460","2767","1191","569","2741","1409","4578","1335","4347","1136","3419","1320","27694","2380","6490","1237","72881","2616"
"0500000US13063","Clayton County, Georgia","278603","1803","82931","4167","2061","866","6441","1728","15840","2220","21311","2462","17730","2137","16142","2902","3406","1102","195672","3756"
"0500000US13067","Cobb County, Georgia","733541","2419","197554","4472","15851","2469","10677","2519","37596","2872","38626","3073","41368","2411","42280","3522","11156","2212","535987","4286"
"0500000US13073","Columbia County, Georgia","151778","950","42130","3182","1261","654","2501","997","9627","1539","8827","1755","9432","1392","8605","2184","1877","894","109648","3238"
"0500000US13077","Coweta County, Georgia","143524","711","37003","1865","1744","583","3074","1059","7962","1285","8705","1580","8075","1081","6232","1212","1211","663","106521","1779"
"0500000US13089","DeKalb County, Georgia","728208","2670","194065","5588","14861","2468","9233","2453","37873","3508","38252","3426","36616","2748","39859","3992","17371","2721","534143","5614"
"0500000US13095","Dougherty County, Georgia","84431","974","25049","1777","2494","862","1301","723","4394","1263","4570","1330","4354","740","7303","1626","633","430","59382","1621"
"0500000US13097","Douglas County, Georgia","141397","903","44325","2411","1904","801","1192","848","6735","1517","10393","1928","11471","1999","8968","2071","3662","1496","97072","2424"
"0500000US13113","Fayette County, Georgia","110999","437","28448","1540","1898","541","1175","500","6128","1075","6906","1354","7025","841","4087","1262","1229","563","82551","1405"
"0500000US13115","Floyd County, Georgia","95522","762","23098","1692","1237","668","1482","655","5685","1039","3469","860","4586","1057","5198","873","1441","725","72424","2091"
"0500000US13117","Forsyth County, Georgia","237227","902","72541","1759","6236","1064","3188","823","15554","1367","16632","1352","17355","1190","10007","1329","3569","1098","164686","1878"
