"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Enrolled in school","Margin of Error!!Total!!Enrolled in school","Estimate!!Total!!Enrolled in school!!Enrolled in nursery school, preschool","Margin of Error!!Total!!Enrolled in school!!Enrolled in nursery school, preschool","Estimate!!Total!!Enrolled in school!!Enrolled in kindergarten","Margin of Error!!Total!!Enrolled in school!!Enrolled in kindergarten","Estimate!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 4","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 4","Estimate!!Total!!Enrolled in school!!Enrolled in grade 5 to grade 8","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 5 to grade 8","Estimate!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12","Estimate!!Total!!Enrolled in school!!Enrolled in college, undergraduate years","Margin of Error!!Total!!Enrolled in school!!Enrolled in college, undergraduate years","Estimate!!Total!!Enrolled in school!!Graduate or professional school","Margin of Error!!Total!!Enrolled in school!!Graduate or professional school","Estimate!!Total!!Not enrolled in school","Margin of Error!!Total!!Not enrolled in school"
"0500000US72113","Ponce Municipio, Puerto Rico","136407","559","34419","1503","1927","631","1022","514","5996","1168","6706","1365","7976","1072","9183","1478","1609","724","101988","1412"
"0500000US72127","San Juan Municipio, Puerto Rico","329939","1154","81677","3576","5156","1198","4592","1646","12999","1769","14055","1728","14890","1683","23417","2624","6568","2090","248262","3354"
"0500000US72135","Toa Alta Municipio, Puerto Rico","71050","787","18274","1477","616","595","799","625","3185","1005","4145","886","4246","852","4243","1045","1040","719","52776","1524"
"0500000US72137","Toa Baja Municipio, Puerto Rico","76867","776","19782","1804","1436","922","962","537","2984","933","4097","873","4076","581","4446","1278","1781","995","57085","1702"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","65014","694","17381","1051","699","478","192","241","2833","814","4039","777","3993","528","4916","944","709","435","47633","1156"
"0500000US12011","Broward County, Florida","1868637","3344","479823","7834","32930","3802","21989","2826","88532","4786","95158","4156","97411","3369","112389","6994","31414","3579","1388814","7521"
"0500000US12015","Charlotte County, Florida","178561","701","22513","1596","895","510","804","502","5423","1067","4678","957","5177","908","4564","1332","972","655","156048","1640"
"0500000US12017","Citrus County, Florida","143413","693","21667","1603","1022","701","1335","655","3914","1147","5376","1090","5536","986","4113","917","371","335","121746","1722"
"0500000US12019","Clay County, Florida","206948","1146","55808","2639","2781","860","2509","862","11233","1874","13214","2150","13829","1559","11374","2258","868","502","151140","2495"
"0500000US12021","Collier County, Florida","363124","1237","64930","3317","2691","915","2858","982","15803","1653","14905","1896","13628","1331","12014","2674","3031","1366","298194","3508"
"0500000US12023","Columbia County, Florida","67002","532","14601","1154","328","265","1622","927","2758","875","4079","1051","3832","1054","1721","749","261","217","52401","1006"
"0500000US12031","Duval County, Florida","898562","2353","223043","4746","13935","2055","14331","2321","48206","2702","42551","2728","43569","2000","49367","4036","11084","2081","675519","4704"
"0500000US12033","Escambia County, Florida","301130","1281","75112","2715","3979","1111","3349","814","16877","1485","13185","1772","12848","1242","22414","2371","2460","792","226018","2732"
"0500000US12035","Flagler County, Florida","107864","628","21828","1794","665","401","698","653","4727","1345","5095","1171","5259","943","4858","1193","526","362","86036","1680"
"0500000US12053","Hernando County, Florida","181311","900","34307","2247","896","575","1620","822","8624","1565","7773","1216","7876","1063","6554","1385","964","572","147004","2322"
"0500000US12055","Highlands County, Florida","99817","748","17513","1468","1067","626","996","567","3713","987","5254","1177","3577","887","2682","1086","224","211","82304","1547"
"0500000US12057","Hillsborough County, Florida","1355577","2577","364368","7612","21502","2576","16899","2157","71514","3582","70762","3804","72826","3027","88737","6546","22128","2684","991209","7227"
"0500000US12061","Indian River County, Florida","150471","1192","29116","2172","1396","922","2139","1042","5066","1136","6716","1579","6773","1521","5865","1632","1161","675","121355","2020"
"0500000US12069","Lake County, Florida","338073","1501","71361","3364","2927","851","3580","1388","16693","2066","14148","2403","17533","1798","14498","2871","1982","850","266712","3188"
"0500000US12071","Lee County, Florida","718915","1650","146205","4258","7830","1525","7517","1734","27414","2432","32483","2665","33206","3022","31056","3431","6699","1927","572710","4499"
"0500000US12073","Leon County, Florida","280632","1043","101545","3709","4117","1008","2094","617","12096","1272","13922","1270","12403","1317","45957","3280","10956","1801","179087","3606"
"0500000US12081","Manatee County, Florida","374557","1175","72602","2445","4316","1015","2060","901","17241","1861","17703","1648","16907","1855","11992","2021","2383","878","301955","2546"
"0500000US12083","Marion County, Florida","344454","1494","68833","3276","4127","1539","4127","1397","13487","1506","17197","1779","15801","1559","11690","2083","2404","1247","275621","3354"
"0500000US12085","Martin County, Florida","156198","781","29619","2270","1823","814","2066","933","5327","1033","6333","1404","6937","1533","5902","1717","1231","567","126579","2182"
"0500000US12086","Miami-Dade County, Florida","2656689","3783","658985","8440","45827","3651","30828","3315","122099","5914","122207","5200","129383","3758","160551","6751","48090","4773","1997704","8574"
"0500000US12087","Monroe County, Florida","75037","655","10937","1068","824","461","500","332","2526","697","2255","819","2261","503","1927","727","644","362","64100","1093"
"0500000US12089","Nassau County, Florida","80108","579","17258","1186","348","244","1099","489","3959","718","3658","859","4347","727","3744","1065","103","111","62850","1186"
"0500000US12091","Okaloosa County, Florida","195517","898","46335","1596","3855","854","1769","556","12008","1507","9508","1676","7680","985","9526","1491","1989","991","149182","1642"
"0500000US12095","Orange County, Florida","1300782","2979","358726","7134","19584","2472","16449","1940","66033","4584","67668","4204","71530","3794","100924","6270","16538","2644","942056","6752"
"0500000US12097","Osceola County, Florida","338226","1883","90762","4281","4472","1540","4925","1495","19036","2353","19683","2399","22605","1849","16393","2866","3648","1528","247464","4023"
"0500000US12099","Palm Beach County, Florida","1427761","2309","329136","6537","25743","2712","16152","2174","62663","3786","63285","3740","68636","2432","75831","5146","16826","2611","1098625","6199"
"0500000US12101","Pasco County, Florida","509539","1370","110644","2750","6420","1167","6086","1152","22236","1795","26971","2104","22823","1295","21512","1935","4596","1183","398895","2661"
"0500000US12103","Pinellas County, Florida","945526","2177","185001","4438","11693","1858","8643","1577","37968","2711","33272","2888","38338","1902","45613","4070","9474","1898","760525","4239"
"0500000US12105","Polk County, Florida","662094","1641","157004","4056","6938","1333","7727","1532","34351","2569","37331","2705","36638","2400","29225","3307","4794","1335","505090","3650"
"0500000US12107","Putnam County, Florida","71282","756","14712","1211","728","502","645","453","3420","759","3632","801","3713","1005","2146","971","428","314","56570","1138"
"0500000US12109","St. Johns County, Florida","235047","1838","54941","3124","3187","1254","3634","1270","12356","1745","10831","1784","13589","1597","9628","2037","1716","1068","180106","2584"
"0500000US12111","St. Lucie County, Florida","304995","1618","66314","4261","4142","1499","2889","974","12948","2141","13744","1895","15985","1990","13155","3696","3451","1397","238681","4118"
"0500000US12113","Santa Rosa County, Florida","168473","912","41442","2432","2795","936","1409","620","9156","1449","8761","1449","10485","998","6586","1769","2250","1023","127031","2389"
"0500000US12115","Sarasota County, Florida","409001","994","62305","2395","3693","962","3540","1139","13111","2058","13892","2529","14948","1582","10989","2028","2132","796","346696","2402"
"0500000US12117","Seminole County, Florida","447918","1438","120197","3484","8666","1734","5039","1065","21698","2087","22238","2121","25009","1713","30955","2777","6592","1503","327721","3118"
"0500000US12119","Sumter County, Florida","123076","973","8952","1531","312","369","162","237","803","455","2538","674","2808","703","2255","1246","74","92","114124","1347"
"0500000US12127","Volusia County, Florida","522502","1498","108146","3924","5435","1338","4620","983","22725","2372","20049","2409","23794","1866","28239","2821","3284","899","414356","3665"
"0500000US12131","Walton County, Florida","65838","512","12773","1132","1057","437","790","372","3192","744","3098","795","2815","450","1469","708","352","410","53065","1094"
"0500000US13013","Barrow County, Georgia","75859","531","21121","1035","1965","734","1477","608","4991","789","4630","771","4138","611","3042","687","878","380","54738","983"
"0500000US13015","Bartow County, Georgia","101263","1126","24715","1662","1127","721","917","725","5896","1139","5444","1070","7612","1480","3228","980","491","370","76548","1364"
"0500000US13021","Bibb County, Georgia","145962","952","40910","2338","2437","831","3487","1103","7488","1275","8284","1391","7875","1107","9689","1504","1650","774","105052","1983"
"0500000US13031","Bulloch County, Georgia","73692","375","28903","2048","552","275","844","671","3161","739","4431","893","2944","550","15368","1948","1603","871","44789","2005"
"0500000US13045","Carroll County, Georgia","113732","850","33650","2225","1733","651","1008","581","6497","1236","7096","1097","7329","1109","8295","1588","1692","940","80082","2199"
"0500000US13047","Catoosa County, Georgia","65142","509","16276","1389","703","493","803","397","3083","668","4176","884","4098","958","3229","1011","184","216","48866","1573"
"0500000US13051","Chatham County, Georgia","277963","1567","78028","4023","4554","1456","2475","860","14150","2059","13192","1946","13876","1746","25003","3486","4778","1409","199935","3499"
"0500000US13057","Cherokee County, Georgia","239414","1212","70901","3484","3860","1216","2399","954","13502","1869","17114","2016","15464","1375","14555","3150","4007","1260","168513","3657"
"0500000US13059","Clarke County, Georgia","123018","853","50247","2526","1173","446","788","473","5333","1045","4720","1345","4972","1050","26490","2428","6771","1484","72771","2459"
"0500000US13063","Clayton County, Georgia","271685","1582","81446","2782","4401","1340","3303","1082","19117","2638","18585","2186","19839","2008","13340","2404","2861","1024","190239","2740"
"0500000US13067","Cobb County, Georgia","729494","2266","208822","5317","15924","2407","10277","2018","40405","2733","40403","2371","45324","2445","44290","3790","12199","2652","520672","5239"
"0500000US13073","Columbia County, Georgia","146872","1077","46341","3002","3565","1528","1941","899","6787","1443","10256","1656","9905","1825","11316","2385","2571","1414","100531","2744"
"0500000US13077","Coweta County, Georgia","137424","860","34570","1871","2565","649","1840","612","7933","1306","8351","1421","7886","1242","5021","1110","974","489","102854","1587"
"0500000US13089","DeKalb County, Georgia","722294","2325","196702","4937","15133","2309","11676","1970","38873","2982","38151","2586","37641","2368","38929","3807","16299","2495","525592","4929"
"0500000US13095","Dougherty County, Georgia","86080","485","28046","1878","1728","654","1602","650","5328","893","4008","914","6008","817","8462","1716","910","440","58034","1889"
"0500000US13097","Douglas County, Georgia","139373","1202","39272","2308","3273","1048","2532","987","8798","1487","8090","1526","9215","1233","5456","1265","1908","920","100101","1974"
"0500000US13113","Fayette County, Georgia","109495","847","29115","1710","1609","511","1228","637","5728","1168","7515","1455","7752","798","3688","1130","1595","697","80380","1542"
"0500000US13115","Floyd County, Georgia","94254","671","23309","1465","888","507","1406","750","5070","1162","5090","1017","5533","906","5105","1062","217","168","70945","1315"
"0500000US13117","Forsyth County, Georgia","219506","703","65931","1749","4363","745","3594","934","14787","1183","16140","1358","15438","835","9131","1435","2478","802","153575","1774"
"0500000US13121","Fulton County, Georgia","1004495","3097","273901","5657","19710","2693","13365","2580","51828","3274","52788","3423","53948","2915","59547","4391","22715","3563","730594","5252"
"0500000US13127","Glynn County, Georgia","82354","773","21318","1851","1866","770","404","323","4405","1099","4815","942","4797","1152","3425","1363","1606","833","61036","1617"
"0500000US13135","Gwinnett County, Georgia","885716","2790","263556","5656","17166","2676","15082","2586","57374","4160","58615","4313","59833","2699","41384","3597","14102","2615","622160","5373"
"0500000US13139","Hall County, Georgia","191436","880","49821","2072","2178","761","2329","748","11672","1493","11946","1751","12363","1119","8157","1486","1176","552","141615","2007"
"0500000US13151","Henry County, Georgia","219385","1599","62556","3142","3135","1066","2271","946","12502","2147","17038","2405","14678","1378","10134","1997","2798","1353","156829","3074"
"0500000US13153","Houston County, Georgia","146984","1254","41122","2451","1993","960","2168","895","8127","1261","10046","1504","9377","1586","7576","1671","1835","985","105862","2552"
"0500000US13157","Jackson County, Georgia","65160","486","16391","1053","1474","763","290","243","3780","737","4492","843","3097","638","2523","847","735","344","48769","889"
"0500000US13185","Lowndes County, Georgia","109845","908","31906","2052","1889","980","1120","599","6281","1200","5882","1379","5575","927","10019","1659","1140","662","77939","2044"
"0500000US13215","Muscogee County, Georgia","186461","1129","52747","2195","4046","973","2426","819","10800","1468","10481","1421","9803","1020","13205","1836","1986","749","133714","2124"
"0500000US13217","Newton County, Georgia","104391","1098","30444","1835","1194","945","1650","721","6832","1642","6011","1656","9033","1302","4879","1477","845","703","73947","1979"
"0500000US13223","Paulding County, Georgia","152563","1248","39109","2596","2474","966","1484","724","8779","1897","11139","2327","8812","1027","5532","1286","889","620","113454","2696"
"0500000US13245","Richmond County, Georgia","193281","1286","51260","3376","3685","1333","2090","934","12310","1578","7864","1549","10625","1685","11442","2351","3244","1171","142021","3477"
"0500000US13247","Rockdale County, Georgia","87349","929","25100","1859","1342","707","1344","589","5181","1216","5268","1118","6942","1475","4322","1221","701","447","62249","1753"
"0500000US13255","Spalding County, Georgia","63005","484","15906","1091","1274","750","1287","770","2915","818","4436","977","3897","1057","1302","557","795","440","47099","960"
"0500000US13285","Troup County, Georgia","66908","522","16738","1214","975","675","1454","879","3785","881","4233","944","3772","1036","2299","819","220","191","50170","1169"
"0500000US13295","Walker County, Georgia","66041","537","12726","1208","236","228","532","346","2326","627","4051","688","3220","782","1971","707","390","447","53315","1298"
"0500000US13297","Walton County, Georgia","88425","638","23182","1420","1609","621","887","410","5655","1018","5236","1112","5489","853","4001","1322","305","220","65243","1283"
"0500000US13313","Whitfield County, Georgia","100684","771","27453","1427","1176","508","1068","620","7421","1223","6223","1502","6118","917","4993","1263","454","404","73231","1509"
"0500000US15001","Hawaii County, Hawaii","192769","780","41743","1949","2748","838","2710","806","8283","1090","10388","1131","8721","1021","7260","1767","1633","775","151026","2086"
"0500000US15003","Honolulu County, Hawaii","951989","1900","235177","4217","16409","2048","11555","1728","41893","2432","46274","2422","42266","1910","62652","3443","14128","1838","716812","4484"
"0500000US15007","Kauai County, Hawaii","69412","471","14617","1027","1595","804","957","350","3705","746","3645","712","2957","731","1317","534","441","287","54795","807"
"0500000US15009","Maui County, Hawaii","160861","851","33071","2196","2608","908","1781","620","8873","1071","7042","1125","7665","760","4206","1400","896","474","127790","2055"
"0500000US16001","Ada County, Idaho","442687","1585","121847","3587","7185","1590","6069","1592","22158","2383","28975","2279","25756","1684","25763","2697","5941","1570","320840","3396"
"0500000US16005","Bannock County, Idaho","81191","666","25234","1396","976","405","540","282","4777","713","4902","844","5921","1121","7042","1044","1076","439","55957","1668"
"0500000US16019","Bonneville County, Idaho","109058","565","33283","1674","2293","533","1566","827","8654","1041","7713","1065","7201","648","4729","1007","1127","632","75775","1593"
"0500000US16027","Canyon County, Idaho","207271","1235","59680","2481","2515","757","2585","866","12494","1826","16236","2017","13965","1211","10392","2108","1493","632","147591","2444"
"0500000US16055","Kootenai County, Idaho","151021","906","33926","2297","2677","845","1822","791","8561","1383","6713","1405","8053","1061","5447","1615","653","387","117095","2442"
"0500000US16083","Twin Falls County, Idaho","81562","747","22422","1289","1263","583","840","467","5621","1139","5866","1093","4656","634","3753","1051","423","324","59140","1220"
"0500000US17001","Adams County, Illinois","63962","475","15037","860","1082","471","1721","620","3492","597","2517","630","3117","355","2764","630","344","271","48925","748"
"0500000US17019","Champaign County, Illinois","203187","909","81187","2791","3351","761","2646","846","8241","1192","8856","1457","8801","1164","39010","2795","10282","1847","122000","2651"
"0500000US17031","Cook County, Illinois","5023248","4583","1272191","11247","90621","5041","56042","4326","251998","6902","258552","6706","262018","4999","257679","8754","95281","4902","3751057","11362"
"0500000US17037","DeKalb County, Illinois","101418","673","34148","2093","1671","668","1758","664","4986","917","4339","797","5459","799","13975","1716","1960","798","67270","1996"
"0500000US17043","DuPage County, Illinois","897295","1814","241744","3646","16169","1668","9075","1365","46343","2526","51233","2359","53900","2104","49700","2530","15324","1693","655551","3697"
"0500000US17089","Kane County, Illinois","513310","1540","149495","3407","8603","1416","7670","1541","29676","2494","33643","2442","34907","2008","29602","3000","5394","1354","363815","3668"
"0500000US17091","Kankakee County, Illinois","105903","679","28649","1353","1531","559","1464","488","5239","700","6019","740","6598","789","7072","1053","726","317","77254","1244"
"0500000US17093","Kendall County, Illinois","121954","1343","36711","2171","3541","1114","2462","1613","10219","1695","7504","1924","8437","1280","3618","1174","930","613","85243","1661"
"0500000US17097","Lake County, Illinois","679301","1802","189452","4002","12210","1898","8457","1436","38368","2583","41067","2998","46051","2132","34667","3268","8632","1244","489849","3870"
"0500000US17099","LaSalle County, Illinois","106457","705","24418","1064","1976","703","1534","493","4616","729","5656","860","6226","646","3910","954","500","240","82039","1109"
"0500000US17111","McHenry County, Illinois","300091","1022","81452","2545","5907","1067","4353","952","15756","1613","17365","1927","20017","1186","15486","2077","2568","797","218639","2584"
"0500000US17113","McLean County, Illinois","166566","627","55263","2238","2499","630","2807","767","7869","1117","8715","1134","8612","1140","22266","1989","2495","947","111303","2306"
"0500000US17115","Macon County, Illinois","102699","578","24028","1164","2078","560","1558","491","4659","747","5940","908","5051","655","4247","841","495","367","78671","1077"
"0500000US17119","Madison County, Illinois","255226","875","63750","2310","2535","656","2200","683","13721","1553","14125","1319","13797","1079","14012","1931","3360","1071","191476","2419"
"0500000US17143","Peoria County, Illinois","176276","855","46557","1923","3324","959","1460","629","10295","1554","9891","1700","9905","1109","10188","1585","1494","609","129719","1842"
"0500000US17161","Rock Island County, Illinois","138822","776","33222","1993","1273","572","1351","558","7279","1029","6757","1094","7854","1283","7376","1488","1332","557","105600","1886"
"0500000US17163","St. Clair County, Illinois","252293","1365","65026","2588","5549","1489","3392","921","14897","1890","12640","2110","14577","1442","11023","1721","2948","992","187267","2306"
"0500000US17167","Sangamon County, Illinois","189645","781","46902","2081","3692","896","2341","736","10063","1034","10128","1121","10320","928","7912","1418","2446","753","142743","2223"
"0500000US17179","Tazewell County, Illinois","129330","698","32073","1425","2592","777","1828","655","7383","1189","6753","1284","6730","616","5228","1084","1559","558","97257","1450"
"0500000US17183","Vermilion County, Illinois","74961","522","17618","1022","1181","416","860","472","4427","811","4857","893","3435","575","2390","698","468","303","57343","1004"
"0500000US17197","Will County, Illinois","668679","1616","186651","3609","9666","1303","7977","1188","37629","2511","44449","2645","45057","1736","34891","2950","6982","1467","482028","3971"
"0500000US17199","Williamson County, Illinois","64831","468","13810","878","856","410","319","254","3877","689","3561","751","2723","387","2363","710","111","100","51021","796"
"0500000US17201","Winnebago County, Illinois","273977","1066","67027","2134","4615","1157","3559","1086","14117","1443","15127","1364","16939","1286","10264","1638","2406","904","206950","2317"
"0500000US18003","Allen County, Indiana","358067","1177","96553","2982","6609","1269","4565","1131","20314","1483","22424","1891","21892","1722","17660","2135","3089","922","261514","2804"
"0500000US18005","Bartholomew County, Indiana","79110","484","17506","1225","1312","536","488","328","5583","847","3705","1027","3614","494","2262","695","542","360","61604","1231"
"0500000US18011","Boone County, Indiana","63158","463","17741","1072","1214","575","887","497","4116","841","3839","857","4209","543","2419","743","1057","648","45417","1020"
"0500000US18019","Clark County, Indiana","112597","691","26992","1459","1913","650","1382","630","5548","911","5728","926","6371","857","5288","1075","762","481","85605","1482"
"0500000US18035","Delaware County, Indiana","111639","806","34129","2336","1500","572","650","380","3747","798","5793","1114","4181","754","16518","2042","1740","972","77510","2216"
"0500000US18039","Elkhart County, Indiana","196181","1093","52702","2135","3011","943","2536","647","13057","1191","13222","1411","12282","1253","7935","1604","659","491","143479","2253"
"0500000US18043","Floyd County, Indiana","74546","586","19749","1302","1107","331","1220","562","3536","731","4156","727","5070","999","4194","953","466","256","54797","1139"
"0500000US18053","Grant County, Indiana","64586","453","18115","1102","1046","412","805","580","3434","639","3178","731","3089","506","5544","736","1019","543","46471","933"
"0500000US18057","Hamilton County, Indiana","308978","1123","86216","2939","5762","1304","4356","1088","19232","2104","22501","2052","20936","1497","9634","1764","3795","1075","222762","2744"
"0500000US18059","Hancock County, Indiana","72804","559","18119","1540","1706","539","882","466","2177","699","5216","922","4695","778","2706","906","737","433","54685","1484"
"0500000US18063","Hendricks County, Indiana","158100","1040","45281","2865","2943","891","1623","656","8648","1442","12079","1578","9802","1149","8910","2027","1276","673","112819","2582"
"0500000US18067","Howard County, Indiana","79322","580","19088","1137","1753","644","1046","663","3884","763","4919","914","4070","542","3299","897","117","129","60234","1030"
"0500000US18081","Johnson County, Indiana","147779","1169","37766","2263","2423","889","1649","723","8461","1363","8790","1158","8165","830","6905","1614","1373","720","110013","2195"
"0500000US18085","Kosciusko County, Indiana","76320","544","16950","1312","1106","481","774","393","3901","848","3710","795","4078","705","2946","828","435","289","59370","1250"
"0500000US18089","Lake County, Indiana","468432","1636","119382","3445","8325","1929","7473","1539","23431","2060","27231","2223","27656","1540","21332","2193","3934","1288","349050","3211"
"0500000US18091","LaPorte County, Indiana","106426","890","22412","1192","1660","638","1453","496","4626","1046","4849","1035","6337","962","2895","963","592","323","84014","1180"
"0500000US18095","Madison County, Indiana","124890","906","26539","1115","1516","466","1111","482","6600","998","5442","881","7144","892","4039","838","687","386","98351","1432"
"0500000US18097","Marion County, Indiana","910269","2512","236323","5071","15644","2477","13718","2188","47498","3451","53046","3868","48646","2562","41781","3632","15990","2309","673946","5396"
"0500000US18105","Monroe County, Indiana","142341","533","58245","2331","1962","661","1332","747","5355","1119","5324","1188","5393","1124","30305","2273","8574","1374","84096","2190"
"0500000US18109","Morgan County, Indiana","67349","518","15778","1338","1008","543","929","684","3317","937","3367","678","4422","365","2535","898","200","216","51571","1168"
"0500000US18127","Porter County, Indiana","163478","725","40988","1435","2203","597","2756","841","8968","978","8656","1165","9519","776","7221","1138","1665","889","122490","1696"
"0500000US18141","St. Joseph County, Indiana","259973","1045","74184","2581","4259","967","3622","853","13637","1583","14518","1485","14010","1400","19830","1874","4308","1032","185789","2609"
"0500000US18157","Tippecanoe County, Indiana","183741","941","70896","2592","2155","690","3726","1172","9408","1511","7108","1473","7854","1269","31665","2279","8980","1812","112845","2546"
"0500000US18163","Vanderburgh County, Indiana","174424","792","43022","1723","2445","781","2145","948","9589","1642","8022","1290","8101","883","10778","1332","1942","771","131402","1622"
"0500000US18167","Vigo County, Indiana","103749","665","29500","1704","1341","554","700","338","4907","964","4895","909","4905","544","11639","1466","1113","492","74249","1763"
"0500000US18177","Wayne County, Indiana","63791","367","14682","1251","691","298","595","373","2527","730","3858","688","3375","690","3233","681","403","298","49109","1284"
"0500000US19013","Black Hawk County, Iowa","127703","647","38156","2436","1483","547","1038","371","7325","990","6679","930","6048","770","14034","1942","1549","673","89547","2208"
"0500000US19049","Dallas County, Iowa","83225","474","24015","1483","2256","586","1086","354","5079","852","6056","1078","5511","814","2741","1024","1286","640","59210","1578"
"0500000US19061","Dubuque County, Iowa","92862","562","26291","1281","1853","506","1147","346","4859","764","4940","696","4990","694","7495","1185","1007","439","66571","1353"
"0500000US19103","Johnson County, Iowa","143644","637","56023","2484","3211","740","1659","753","7058","1629","6389","1010","5181","1089","25514","2215","7011","1763","87621","2428"
"0500000US19113","Linn County, Iowa","214827","1037","54634","2249","3091","1104","2733","785","10701","1125","13478","1220","11913","1291","11105","1901","1613","711","160193","2198"
"0500000US19153","Polk County, Iowa","460612","1514","122959","3679","8253","1513","6707","1542","26716","2071","25760","2077","26751","1760","23088","2888","5684","1217","337653","4024"
"0500000US19155","Pottawattamie County, Iowa","89415","665","22044","1308","1121","419","814","338","5417","842","4760","772","5209","715","3922","1034","801","361","67371","1212"
"0500000US19163","Scott County, Iowa","165868","769","43918","1849","2345","795","2590","815","9605","1253","9965","1182","9813","903","6864","1188","2736","1098","121950","1602"
"0500000US19169","Story County, Iowa","94825","449","43013","1701","1228","590","1243","574","3624","591","3221","626","3120","671","26698","1545","3879","1128","51812","1725"
"0500000US19193","Woodbury County, Iowa","98108","627","25599","1200","1657","510","804","355","5824","835","6754","938","5490","715","4396","929","674","344","72509","1127"
"0500000US20015","Butler County, Kansas","64905","502","17602","1150","752","372","766","395","3518","761","4580","876","4256","669","3276","1059","454","315","47303","1067"
"0500000US20045","Douglas County, Kansas","117592","679","40209","2630","2065","762","900","391","4987","842","4813","1101","4981","872","19012","2483","3451","1155","77383","2527"
"0500000US20091","Johnson County, Kansas","568164","1392","154691","2841","12668","1580","9358","1435","33066","1890","31618","2269","33017","1042","24179","2166","10785","1321","413473","2877"
"0500000US20103","Leavenworth County, Kansas","78730","620","22716","1698","2311","736","795","424","4563","839","4564","1016","4752","913","3445","1019","2286","792","56014","1516"
"0500000US20161","Riley County, Kansas","70639","860","30487","2152","924","487","646","427","2705","480","1981","570","2248","443","18220","1827","3763","1089","40152","2073"
"0500000US20173","Sedgwick County, Kansas","494513","1644","140809","3553","10976","1730","6526","1225","31563","2307","26865","2223","31050","1400","26427","2694","7402","1529","353704","3280"
"0500000US20177","Shawnee County, Kansas","171706","823","41004","1873","2222","679","2226","723","9908","1076","9189","1060","9026","791","6880","1427","1553","562","130702","1971"
"0500000US20209","Wyandotte County, Kansas","158144","960","44635","1604","3879","924","2549","654","10280","1359","11131","1193","9017","850","5912","985","1867","636","113509","1302"
"0500000US21015","Boone County, Kentucky","126036","584","33823","1474","2274","714","2505","733","7933","975","7193","1238","7868","698","5268","1181","782","444","92213","1590"
"0500000US21029","Bullitt County, Kentucky","78020","781","16201","771","668","410","1027","514","3272","968","4642","991","4868","575","1363","499","361","302","61819","1037"
"0500000US21037","Campbell County, Kentucky","89431","503","22660","1497","1103","438","1047","491","3568","565","4951","665","4656","707","6141","1598","1194","528","66771","1578"
"0500000US21047","Christian County, Kentucky","66443","557","17765","1358","2167","765","1197","509","3371","850","3651","749","3305","586","3633","956","441","257","48678","1387"
"0500000US21059","Daviess County, Kentucky","96173","662","24334","1261","1663","594","1518","617","3815","699","7220","1044","5506","756","4203","1063","409","214","71839","1089"
"0500000US21067","Fayette County, Kentucky","310036","1072","90482","3172","4911","1013","3124","1239","16991","1802","13499","1586","14934","951","27073","2923","9950","1838","219554","3204"
"0500000US21093","Hardin County, Kentucky","103653","665","26812","1730","1399","457","1105","412","6694","1073","5426","1263","5406","750","6079","1288","703","353","76841","1760"
"0500000US21111","Jefferson County, Kentucky","744646","1954","176805","3414","12192","1895","7451","1396","38867","2142","34850","2332","39093","1883","32503","3237","11849","2123","567841","3549"
"0500000US21117","Kenton County, Kentucky","159662","769","40388","1578","2920","837","1936","628","9633","1003","8904","1143","8637","876","6045","1269","2313","696","119274","1616"
"0500000US21145","McCracken County, Kentucky","62794","535","13622","1770","907","439","589","421","3087","1053","2834","966","3218","726","2329","771","658","490","49172","1757"
"0500000US21151","Madison County, Kentucky","87748","593","26000","1714","1528","699","451","229","4505","633","3655","706","4043","564","10543","1615","1275","724","61748","1719"
"0500000US21185","Oldham County, Kentucky","64632","425","20160","1152","1259","373","670","348","3619","642","5339","913","4958","856","3592","847","723","363","44472","1085"
"0500000US21227","Warren County, Kentucky","123630","882","39653","2222","2099","702","1243","592","7233","1213","6287","1165","5322","850","15836","1945","1633","583","83977","2134"
"0500000US22005","Ascension Parish, Louisiana","119429","1405","35643","2011","3048","1074","1068","721","9697","1599","7495","1538","7602","1286","5576","1143","1157","729","83786","1548"
"0500000US22015","Bossier Parish, Louisiana","121689","877","28847","2097","1711","635","1022","732","6162","1457","8376","1439","5519","765","5143","1608","914","485","92842","2050"
"0500000US22017","Caddo Parish, Louisiana","236886","1929","59487","2984","5233","1762","3467","1174","12465","1611","13296","1945","13734","1665","9114","2070","2178","836","177399","2452"
"0500000US22019","Calcasieu Parish, Louisiana","193995","1329","48884","2127","3707","1071","3104","952","11352","1515","10415","1623","10284","1123","8060","1536","1962","999","145111","1759"
"0500000US22033","East Baton Rouge Parish, Louisiana","428897","1867","127452","4318","7432","1655","4745","1483","23010","2311","21448","2149","23412","2026","39873","3716","7532","1885","301445","4467"
