"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"0500000US05045","Faulkner County, Arkansas","116933","886","36383","1958","1953","784","1175","475","6406","941","5910","1122","6658","988","11875","1676","2406","993","80550","1916"
"0500000US05051","Garland County, Arkansas","93354","646","18837","1181","900","526","1679","684","4502","1044","3901","1016","4098","758","3529","979","228","218","74517","1057"
"0500000US05069","Jefferson County, Arkansas","68512","707","18122","1347","1055","639","1564","805","2586","631","4615","829","4106","722","3652","867","544","468","50390","1256"
"0500000US05085","Lonoke County, Arkansas","68657","564","18362","1672","407","246","1059","536","3461","799","4528","754","3587","445","4976","1509","344","320","50295","1810"
"0500000US05119","Pulaski County, Arkansas","377463","1608","99927","3752","8815","1672","4792","1272","22244","2202","17725","1962","19189","1940","20278","2334","6884","1356","277536","3424"
"0500000US05125","Saline County, Arkansas","112650","739","27107","1820","1691","554","1664","589","7840","1183","5292","907","4867","943","4896","1327","857","417","85543","1779"
"0500000US05131","Sebastian County, Arkansas","122439","1024","30748","1798","2299","948","1685","880","5739","1033","7563","1364","7002","1080","5892","1572","568","313","91691","1899"
"0500000US05143","Washington County, Arkansas","216316","1041","71451","2726","4088","1234","2788","1081","12737","1534","12320","1737","10829","1049","24591","2662","4098","1045","144865","2736"
"0500000US05145","White County, Arkansas","76331","859","21427","1648","1366","717","1294","578","3423","845","4786","1129","3756","575","6073","1217","729","512","54904","1518"
"0500000US06001","Alameda County, California","1577695","2580","416226","5537","25062","2254","23346","2538","74177","3341","76478","3355","74958","2435","110712","4853","31493","3272","1161469","5814"
"0500000US06007","Butte County, California","218339","796","66550","2501","3710","881","2347","752","11514","1166","10075","1450","9387","1112","26270","2648","3247","1177","151789","2578"
"0500000US06013","Contra Costa County, California","1088470","2122","290902","5119","18892","2164","14005","1810","57022","3120","62118","3628","64018","2389","61114","4359","13733","2072","797568","5085"
"0500000US06017","El Dorado County, California","180481","702","42214","1801","2428","857","2125","765","8693","1518","10448","1576","10645","1261","6695","1388","1180","477","138267","1621"
"0500000US06019","Fresno County, California","926626","2242","288180","4943","14240","1888","15141","1826","62640","3065","62078","2737","60180","2263","66465","3779","7436","1695","638446","4990"
"0500000US06023","Humboldt County, California","131679","579","36390","2091","2140","578","1694","599","6276","1014","5575","1075","5989","919","13130","2110","1586","718","95289","2136"
"0500000US06025","Imperial County, California","171063","1074","52374","2278","3026","1142","3224","874","10559","1391","11755","1554","11880","1267","11136","1840","794","611","118689","2138"
"0500000US06029","Kern County, California","843329","2531","253211","4943","13987","2553","15301","1994","56553","3119","56963","3252","59916","3098","45971","4289","4520","1181","590118","4575"
"0500000US06031","Kings County, California","143673","1016","45516","2234","1841","630","2401","780","9620","1320","8858","1304","13295","1442","8452","1616","1049","579","98157","2036"
"0500000US06033","Lake County, California","62162","744","14120","1135","435","371","775","274","2760","863","2627","712","3407","870","3569","951","547","411","48042","1207"
"0500000US06037","Los Angeles County, California","9794541","6684","2715851","15623","167784","6156","134595","5140","481115","8299","495992","7986","561139","6821","736205","12253","139021","5234","7078690","14697"
"0500000US06039","Madera County, California","148960","1120","42506","1957","1755","697","1824","693","9050","1224","11196","1387","9191","780","8283","1722","1207","656","106454","2168"
"0500000US06041","Marin County, California","252790","944","60550","2550","3449","788","2799","847","11535","1249","13317","1241","13053","1201","11626","1774","4771","1244","192240","2351"
"0500000US06045","Mendocino County, California","84199","559","20585","1262","733","266","1258","481","5061","738","3469","749","4269","598","5450","1197","345","222","63614","1379"
"0500000US06047","Merced County, California","256174","1109","84938","3179","3809","990","4707","1112","19176","1667","17585","1808","18209","1173","20204","2860","1248","635","171236","3271"
"0500000US06053","Monterey County, California","414879","1387","120257","2925","4991","1103","6370","1045","26370","1736","24135","1789","23671","1437","31288","2514","3432","902","294622","2980"
"0500000US06055","Napa County, California","138036","643","34250","1296","1632","463","1040","432","6994","847","7756","944","7621","782","7776","1086","1431","500","103786","1336"
"0500000US06057","Nevada County, California","95460","841","19270","2040","1268","603","566","310","4057","916","3338","606","4337","1251","5325","1545","379","261","76190","1583"
"0500000US06059","Orange County, California","3059181","4068","859952","9640","48488","4066","40000","3140","156763","4677","160717","4958","171666","3288","230396","8205","51922","3880","2199229","8918"
"0500000US06061","Placer County, California","364031","879","95252","2900","4765","890","6161","846","18789","1641","18373","1606","20618","989","22355","2409","4191","1244","268779","2887"
"0500000US06065","Riverside County, California","2270210","2851","660914","7696","30024","2970","33776","3473","136261","4336","139979","4490","152701","3451","146748","6362","21425","2302","1609296","7580"
"0500000US06067","Sacramento County, California","1441533","2559","402421","5948","19647","2023","21470","2136","82021","3221","80268","4060","81924","2847","100308","5280","16783","1740","1039112","5728"
"0500000US06071","San Bernardino County, California","2038931","3273","608960","7902","31947","2927","31967","2659","122716","4670","124615","5099","143042","3607","135040","5917","19633","2281","1429971","7912"
"0500000US06073","San Diego County, California","3169447","4245","869872","8780","51991","4499","42157","3169","157220","5658","153321","5503","166437","4026","246819","8661","51927","3440","2299575","9559"
"0500000US06075","San Francisco County, California","838550","1561","169617","4171","10995","1559","8462","1542","22052","1955","22836","2087","23484","1767","59402","3732","22386","2542","668933","4107"
"0500000US06077","San Joaquin County, California","697323","1949","208868","4065","11942","1790","12282","2048","44607","2735","46215","2968","46973","1898","41745","3261","5104","1153","488455","4329"
"0500000US06079","San Luis Obispo County, California","273744","1170","76496","3035","3401","892","3441","1006","10986","1220","10767","1386","12671","1241","32133","3104","3097","1079","197248","2952"
"0500000US06081","San Mateo County, California","737711","1727","186874","3616","13966","1373","11360","1677","32800","2397","34711","2365","36847","1740","44632","3122","12558","1530","550837","3738"
"0500000US06083","Santa Barbara County, California","427859","1320","133914","3620","6173","1346","4255","1200","21943","1702","21988","2011","22880","1591","50107","3493","6568","1136","293945","3572"
"0500000US06085","Santa Clara County, California","1844627","2805","507474","5759","35340","2581","22222","2370","97386","3864","101647","3417","92600","2558","121161","4727","37118","3530","1337153","6109"
"0500000US06087","Santa Cruz County, California","265434","1146","78901","2945","3429","971","2394","1024","12602","1253","12520","1555","12419","1024","32031","2581","3506","996","186533","2857"
"0500000US06089","Shasta County, California","174072","746","41200","2091","1949","543","2640","783","9426","1397","7474","1227","8784","833","7466","1160","3461","1977","132872","2006"
"0500000US06095","Solano County, California","422281","1199","108571","3255","7207","1432","5253","975","22744","1816","22303","2205","23861","1750","23048","2259","4155","992","313710","2949"
"0500000US06097","Sonoma County, California","485913","1642","120516","3338","6413","1469","7384","1192","21324","2075","23626","1961","23432","1310","33539","2788","4798","1045","365397","3145"
"0500000US06099","Stanislaus County, California","514250","1792","150544","3118","6883","1463","6976","1480","33586","2425","32711","2733","36890","1922","29944","2839","3554","1088","363706","3203"
"0500000US06101","Sutter County, California","92631","591","25947","1433","1550","603","1540","542","5285","926","5909","1075","5788","1102","5083","965","792","441","66684","1498"
"0500000US06107","Tulare County, California","437572","1741","140867","3048","6442","1378","8933","1549","33474","2349","30112","2301","32964","1876","25323","2470","3619","1129","296705","3529"
"0500000US06111","Ventura County, California","820568","1949","226636","4761","15052","1850","8800","1478","43337","2418","48243","2773","50087","2034","51843","3476","9274","1659","593932","4633"
"0500000US06113","Yolo County, California","205460","1040","77749","2639","2570","837","2916","872","8673","1197","10699","1269","11411","1171","33408","2363","8072","1485","127711","2639"
"0500000US06115","Yuba County, California","70335","943","21473","1382","1333","608","1150","523","4777","814","4425","864","4105","628","4950","1251","733","471","48862","1526"
"0500000US08001","Adams County, Colorado","469086","1531","131918","3718","8139","1525","8664","1560","30319","2264","29282","2398","29444","1974","20994","2366","5076","1222","337168","3201"
"0500000US08005","Arapahoe County, Colorado","606898","1672","161790","3662","9326","1345","7668","1413","32541","2279","38039","2351","35336","1772","29273","2586","9607","1778","445108","3657"
"0500000US08013","Boulder County, Colorado","309971","856","97337","2988","4757","873","3924","1005","14808","1303","14070","1400","15859","1349","34395","2643","9524","1538","212634","2702"
"0500000US08014","Broomfield County, Colorado","62599","422","17075","1041","1192","452","1347","557","4310","800","2909","685","3065","448","3316","789","936","451","45524","937"
"0500000US08031","Denver County, Colorado","653356","1798","154261","4294","11332","1665","8520","1476","34375","2146","27467","2204","22211","1656","34192","2781","16164","2180","499095","4235"
"0500000US08035","Douglas County, Colorado","311146","1144","92826","1959","6105","1107","5337","1018","20589","1549","21993","1829","22862","1225","12968","1756","2972","737","218320","1843"
"0500000US08041","El Paso County, Colorado","646597","1868","190135","4246","10626","1714","8566","1534","36582","2268","35809","2336","39264","1819","49814","3401","9474","1677","456462","4160"
"0500000US08059","Jefferson County, Colorado","547483","1416","128496","3146","7993","1232","5666","974","25712","2096","26759","1856","28237","1190","26632","2333","7497","1320","418987","3026"
"0500000US08069","Larimer County, Colorado","322977","1124","96370","3543","5108","1074","3961","864","15189","1568","16716","1597","14410","1077","34518","2924","6468","1109","226607","3514"
"0500000US08077","Mesa County, Colorado","143520","929","36636","2128","2498","840","952","529","7362","1401","8408","1379","7414","934","9250","1731","752","452","106884","2021"
"0500000US08101","Pueblo County, Colorado","158139","857","39141","2122","2396","788","1384","505","8702","1034","8430","1061","8112","929","8766","1540","1351","592","118998","2274"
"0500000US08123","Weld County, Colorado","273727","1135","80511","2256","5129","1052","4582","933","19302","1818","16421","1657","16049","1409","16775","1873","2253","640","193216","2353"
"0500000US09001","Fairfield County, Connecticut","917451","1887","250460","4519","17069","2013","11272","1633","50255","2542","51595","2807","58993","2372","47845","3597","13431","2073","666991","4062"
"0500000US09003","Hartford County, Connecticut","867931","1765","225403","3368","13959","1786","10283","1554","41077","2368","46490","2629","48910","2230","50246","2813","14438","1861","642528","3358"
"0500000US09005","Litchfield County, Connecticut","179392","765","39571","1353","2326","579","1827","720","7310","980","9532","1104","9000","1081","6861","1161","2715","821","139821","1352"
"0500000US09007","Middlesex County, Connecticut","159688","691","38315","1913","1919","660","1585","652","6436","1083","7764","1122","8148","761","11012","1598","1451","587","121373","1864"
"0500000US09009","New Haven County, Connecticut","832740","1821","218714","4202","14467","1929","8853","1676","40532","3018","39228","2778","47677","2598","52211","3037","15746","1873","614026","4037"
"0500000US09011","New London County, Connecticut","263655","1008","62545","2241","3180","1023","3536","915","10479","1434","13622","1350","13271","843","15753","1860","2704","659","201110","2086"
"0500000US09013","Tolland County, Connecticut","147965","766","48273","2117","1546","529","1955","833","5399","1052","6971","975","7548","901","22286","1914","2568","727","99692","2190"
"0500000US09015","Windham County, Connecticut","113254","675","30526","2075","2073","824","1334","537","6139","980","4047","762","6071","869","9253","1944","1609","820","82728","1939"
"0500000US10001","Kent County, Delaware","167659","927","46928","1766","3087","710","1593","547","7688","1224","10040","1274","10416","968","12094","1459","2010","696","120731","1924"
"0500000US10003","New Castle County, Delaware","537043","1532","144390","3798","9003","1622","7677","1280","25813","2259","28003","2338","28601","1588","34649","3055","10644","2037","392653","3722"
"0500000US10005","Sussex County, Delaware","209435","875","42030","2125","1651","548","2088","645","8955","1305","9821","1446","8470","1191","9101","1773","1944","876","167405","2216"
"0500000US11001","District of Columbia, District of Columbia","645020","2047","166940","4461","14587","1794","6855","1110","24241","2097","20313","1980","24605","1685","51175","2777","25164","2897","478080","4298"
"0500000US12001","Alachua County, Florida","250707","1099","89503","3262","2847","873","2409","810","12080","1308","8481","1320","9743","1063","43763","2530","10180","1622","161204","3267"
"0500000US12005","Bay County, Florida","174722","934","40820","2259","3111","1148","2694","1044","9011","1709","7830","1770","8527","1161","8168","1649","1479","693","133902","2048"
"0500000US12009","Brevard County, Florida","551624","1308","121748","3569","5484","1199","6500","1698","21179","2094","26235","2601","28184","1804","27050","2887","7116","1752","429876","3859"
"0500000US19155","Pottawattamie County, Iowa","89918","730","22800","1097","1119","410","1720","513","5009","637","5062","760","4897","634","4102","834","891","355","67118","1136"
"0500000US19163","Scott County, Iowa","165799","762","43364","1773","3044","636","2513","784","8976","1055","9208","1174","8550","896","8850","1481","2223","614","122435","1636"
"0500000US19169","Story County, Iowa","92712","594","44153","1633","1015","438","1216","547","3370","755","3070","633","4399","961","26698","1660","4385","1116","48559","1558"
"0500000US19193","Woodbury County, Iowa","98148","758","26794","1334","2171","775","1405","577","6382","1182","5025","1026","5870","940","5839","1318","102","107","71354","1345"
"0500000US20015","Butler County, Kansas","64578","288","18579","1074","496","287","1172","491","3406","876","4510","938","5234","650","3667","857","94","111","45999","1022"
"0500000US20045","Douglas County, Kansas","114147","848","43163","1963","1903","638","869","500","4997","1037","4823","998","4424","969","21209","1804","4938","1852","70984","2229"
"0500000US20091","Johnson County, Kansas","557084","1214","155713","3561","11622","1453","7983","1172","30881","2037","33680","2056","34602","1462","26995","2272","9950","1433","401371","3278"
"0500000US20103","Leavenworth County, Kansas","76519","703","21125","1494","1214","570","1634","645","3183","720","4503","933","4619","862","4212","1008","1760","683","55394","1479"
"0500000US20161","Riley County, Kansas","71812","682","29132","2403","1173","530","493","316","2283","729","2538","612","2121","810","18865","2228","1659","649","42680","2349"
"0500000US20173","Sedgwick County, Kansas","488758","1623","141559","3598","7180","1141","7835","1321","31261","2356","29093","2585","29368","1957","29968","2725","6854","1329","347199","3824"
"0500000US20177","Shawnee County, Kansas","171329","887","44676","1586","3063","740","2889","835","9021","1359","9166","1173","9785","1065","9095","1401","1657","657","126653","1449"
"0500000US20209","Wyandotte County, Kansas","155088","691","41916","1137","2658","631","3106","797","10250","1053","9998","1165","9232","924","5485","1029","1187","446","113172","1289"
"0500000US21015","Boone County, Kentucky","122740","783","33380","1526","2133","791","1636","680","6525","1192","9050","1476","7581","1074","4782","1107","1673","766","89360","1559"
"0500000US21029","Bullitt County, Kentucky","76346","424","18671","1108","886","438","1180","468","4446","653","3924","815","4609","588","3099","683","527","398","57675","1113"
"0500000US21037","Campbell County, Kentucky","89500","439","23390","1481","1482","498","1450","617","4270","746","4062","979","4464","612","6475","1236","1187","536","66110","1497"
"0500000US21047","Christian County, Kentucky","68627","740","17754","1241","745","407","1380","555","4527","770","4271","831","3193","743","3364","867","274","194","50873","1082"
"0500000US21059","Daviess County, Kentucky","95264","1061","23126","1362","2035","854","1914","607","5695","1037","4527","910","5028","523","3038","797","889","570","72138","1151"
"0500000US21067","Fayette County, Kentucky","303148","1323","87575","3130","4471","1156","2926","996","14579","1285","16063","1473","12413","1023","28916","2763","8207","1345","215573","2965"
"0500000US21093","Hardin County, Kentucky","102451","666","30530","1790","1509","739","1078","646","7115","952","5301","959","6123","997","7699","1428","1705","553","71921","1686"
"0500000US21111","Jefferson County, Kentucky","733512","1687","185637","3585","11955","1679","9111","1309","37029","2730","37954","2807","39160","1952","39013","2982","11415","1591","547875","3541"
"0500000US21117","Kenton County, Kentucky","158613","865","39815","1577","3293","723","1733","623","9352","989","8108","1045","8785","941","7582","1409","962","396","118798","1725"
"0500000US21145","McCracken County, Kentucky","62030","366","14570","1025","202","212","904","570","2701","697","3524","611","3887","743","3002","895","350","255","47460","996"
"0500000US21151","Madison County, Kentucky","85346","527","28208","1815","1151","497","1141","507","5340","928","3170","864","4450","666","11515","1616","1441","461","57138","1753"
"0500000US21195","Pike County, Kentucky","59563","522","12469","894","741","407","557","328","2702","566","3024","602","2647","315","2509","747","289","231","47094","712"
"0500000US21227","Warren County, Kentucky","117963","681","35042","1501","1507","656","1273","568","5003","916","7496","1009","6107","560","12759","1365","897","411","82921","1498"
"0500000US22005","Ascension Parish, Louisiana","113841","729","33837","1911","1678","614","1914","878","8006","1381","6289","938","8799","1370","6363","1469","788","646","80004","2007"
"0500000US22015","Bossier Parish, Louisiana","120918","868","29917","1500","2160","867","1578","639","7627","1068","6849","1202","6172","922","4371","1084","1160","596","91001","1465"
"0500000US22017","Caddo Parish, Louisiana","241021","1235","61673","2990","4120","982","2389","893","12259","1554","16088","1951","13217","1405","10815","2213","2785","951","179348","3166"
"0500000US22019","Calcasieu Parish, Louisiana","191123","959","51957","2070","3001","959","3221","1122","11179","1391","11198","1600","10569","916","10065","1695","2724","1058","139166","2120"
"0500000US22033","East Baton Rouge Parish, Louisiana","430484","1738","129080","4635","8261","1662","3934","1062","25901","2209","21281","2439","20980","1993","40732","4280","7991","1781","301404","4419"
"0500000US22045","Iberia Parish, Louisiana","71135","713","17367","1434","1658","830","1084","569","5377","1189","3117","1168","4109","997","1658","755","364","337","53768","1252"
"0500000US22051","Jefferson Parish, Louisiana","420749","1594","101604","3131","7625","1545","5770","1222","20822","1736","20156","1938","20970","1685","21298","2072","4963","1317","319145","2986"
"0500000US22055","Lafayette Parish, Louisiana","229762","1141","61505","2911","4275","1081","3262","1126","15175","1927","10374","1701","11253","1132","15304","2084","1862","816","168257","2797"
"0500000US22057","Lafourche Parish, Louisiana","94813","736","23641","1433","2738","930","725","448","6296","1433","4386","1157","4442","888","4209","1131","845","576","71172","1432"
"0500000US22063","Livingston Parish, Louisiana","132257","1042","34613","2394","1793","581","2328","964","8010","1740","10442","2026","6898","1018","5032","1424","110","129","97644","2349"
"0500000US22071","Orleans Parish, Louisiana","374933","1138","96962","2436","8132","1136","3321","920","20505","1402","16271","1591","16207","1097","23342","1995","9184","1382","277971","2338"
"0500000US22073","Ouachita Parish, Louisiana","150111","1126","39551","2059","2972","939","1513","542","10062","1107","7711","1202","8303","1062","7650","1305","1340","541","110560","1730"
"0500000US22079","Rapides Parish, Louisiana","126419","929","33143","1754","2012","872","2337","823","7148","1210","7443","1231","8272","1148","4797","1134","1134","502","93276","1770"
"0500000US22097","St. Landry Parish, Louisiana","81107","656","19826","1357","1260","550","2220","808","4906","832","5579","1012","3856","614","1658","705","347","323","61281","1359"
"0500000US22103","St. Tammany Parish, Louisiana","240803","933","64218","2348","3591","885","2055","731","14367","1702","15512","1744","15129","1185","11352","1726","2212","821","176585","2277"
"0500000US22105","Tangipahoa Parish, Louisiana","124381","1250","37310","2039","2272","823","2702","1271","7501","1333","6796","1499","6892","1098","10376","1779","771","495","87071","2043"
"0500000US22109","Terrebonne Parish, Louisiana","109501","1110","28824","2246","2609","1324","1612","803","6684","1475","7296","1963","5741","1075","4267","1201","615","416","80677","2151"
"0500000US23001","Androscoggin County, Maine","103621","590","25030","1424","1765","614","1187","540","4552","1018","5839","1045","5267","548","5822","1127","598","280","78591","1320"
"0500000US23003","Aroostook County, Maine","66521","223","14115","1020","753","266","502","197","2254","362","3468","444","2849","238","3716","993","573","315","52406","979"
"0500000US23005","Cumberland County, Maine","282166","1262","65255","2535","3005","1007","3367","1104","13784","1430","11181","1327","13597","1168","16419","2063","3902","879","216911","2613"
"0500000US23011","Kennebec County, Maine","116296","558","25909","1647","1458","685","1531","593","4467","804","6762","1046","4971","675","5260","1147","1460","595","90387","1534"
"0500000US23019","Penobscot County, Maine","148593","575","39033","1809","1566","574","1591","741","5224","968","6555","1141","7780","1053","14028","1838","2289","673","109560","1945"
"0500000US23031","York County, Maine","196463","748","41588","2095","1881","641","1964","716","7585","1310","9477","1382","12023","1425","6914","1518","1744","810","154875","2126"
"0500000US24001","Allegany County, Maryland","70841","404","17315","1394","909","501","819","471","2339","474","2601","784","3196","500","6593","1323","858","492","53526","1411"
"0500000US24003","Anne Arundel County, Maryland","543154","1529","147022","3883","9748","1731","7166","1464","25879","1790","28937","2096","29317","1685","35145","2605","10830","1924","396132","3735"
"0500000US24005","Baltimore County, Maryland","802288","1741","211787","5114","14492","1855","9174","1572","41649","2689","37609","2284","37689","1844","55458","3699","15716","2387","590501","5118"
"0500000US24009","Calvert County, Maryland","88419","469","24572","1317","1293","470","1376","544","3949","794","5063","978","6537","840","5252","969","1102","449","63847","1293"
"0500000US24013","Carroll County, Maryland","163856","669","44146","1787","2790","624","1444","443","8240","988","9401","1056","9869","893","9145","1282","3257","983","119710","1788"
"0500000US24015","Cecil County, Maryland","99581","726","26019","1876","1232","635","1684","840","5486","955","5552","951","5989","999","4796","1264","1280","777","73562","1690"
"0500000US24017","Charles County, Maryland","149978","828","40271","1461","1584","598","2693","858","8497","918","7948","995","9652","826","8754","1389","1143","548","109707","1419"
"0500000US24021","Frederick County, Maryland","236683","838","66088","2462","4106","1098","2486","600","11860","1232","14818","1591","13667","948","15297","1823","3854","1033","170595","2406"
"0500000US24025","Harford County, Maryland","242032","900","62624","2273","3614","931","2307","681","11502","1037","13221","1342","14264","989","14518","1834","3198","812","179408","1938"
"0500000US24027","Howard County, Maryland","303612","1043","92729","3011","7066","1255","3941","1103","17311","1673","17077","1662","20142","1413","20403","2175","6789","1444","210883","2880"
"0500000US24031","Montgomery County, Maryland","1001888","2285","273836","5578","20390","2217","13604","1974","52013","2397","51418","2961","55804","2496","57377","3680","23230","2298","728052","5501"
"0500000US24033","Prince George's County, Maryland","871680","2172","243720","4880","13853","1816","11045","1485","47376","2421","40770","2635","44701","1985","65158","3073","20817","2159","627960","4481"
