"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US47001","Anderson County, Tennessee","76257","*****"
"0500000US47009","Blount County, Tennessee","129929","*****"
"0500000US47011","Bradley County, Tennessee","105560","*****"
"0500000US47037","Davidson County, Tennessee","691243","*****"
"0500000US47059","Greene County, Tennessee","68808","*****"
"0500000US47065","Hamilton County, Tennessee","361613","*****"
"0500000US47093","Knox County, Tennessee","461860","*****"
"0500000US47113","Madison County, Tennessee","97643","*****"
"0500000US47119","Maury County, Tennessee","92163","*****"
"0500000US47125","Montgomery County, Tennessee","200182","*****"
"0500000US47141","Putnam County, Tennessee","77674","*****"
"0500000US47147","Robertson County, Tennessee","70177","*****"
"0500000US47149","Rutherford County, Tennessee","317157","*****"
"0500000US47155","Sevier County, Tennessee","97638","*****"
"0500000US47157","Shelby County, Tennessee","936961","*****"
"0500000US47163","Sullivan County, Tennessee","157158","*****"
"0500000US47165","Sumner County, Tennessee","183545","*****"
"0500000US47179","Washington County, Tennessee","127806","*****"
"0500000US47187","Williamson County, Tennessee","226257","*****"
"0500000US47189","Wilson County, Tennessee","136442","*****"
"0500000US48005","Angelina County, Texas","87805","*****"
"0500000US48021","Bastrop County, Texas","84761","*****"
"0500000US48027","Bell County, Texas","347833","*****"
"0500000US48029","Bexar County, Texas","1958578","*****"
"0500000US48037","Bowie County, Texas","94012","*****"
"0500000US48039","Brazoria County, Texas","362457","*****"
"0500000US48041","Brazos County, Texas","222830","*****"
"0500000US48061","Cameron County, Texas","423725","*****"
"0500000US48085","Collin County, Texas","969603","*****"
"0500000US48091","Comal County, Texas","141009","*****"
"0500000US48099","Coryell County, Texas","74913","*****"
"0500000US48113","Dallas County, Texas","2618148","*****"
"0500000US48121","Denton County, Texas","836210","*****"
"0500000US48135","Ector County, Texas","157087","*****"
"0500000US48139","Ellis County, Texas","173620","*****"
"0500000US48141","El Paso County, Texas","840410","*****"
"0500000US48157","Fort Bend County, Texas","764828","*****"
"0500000US48167","Galveston County, Texas","335036","*****"
"0500000US48181","Grayson County, Texas","131140","*****"
"0500000US48183","Gregg County, Texas","123367","*****"
"0500000US48187","Guadalupe County, Texas","159659","*****"
"0500000US48201","Harris County, Texas","4652980","*****"
"0500000US48203","Harrison County, Texas","66661","*****"
"0500000US48209","Hays County, Texas","214485","*****"
"0500000US48213","Henderson County, Texas","81064","*****"
"0500000US48215","Hidalgo County, Texas","860661","*****"
"0500000US48231","Hunt County, Texas","93872","*****"
"0500000US48245","Jefferson County, Texas","256299","*****"
"0500000US48251","Johnson County, Texas","167301","*****"
"0500000US48257","Kaufman County, Texas","122883","*****"
"0500000US48291","Liberty County, Texas","83658","*****"
"0500000US48303","Lubbock County, Texas","305225","*****"
"0500000US48309","McLennan County, Texas","251259","*****"
"0500000US48329","Midland County, Texas","165049","*****"
"0500000US48339","Montgomery County, Texas","570934","*****"
"0500000US48347","Nacogdoches County, Texas","65580","*****"
"0500000US48355","Nueces County, Texas","361221","*****"
"0500000US48361","Orange County, Texas","85047","*****"
"0500000US48367","Parker County, Texas","133463","*****"
"0500000US48375","Potter County, Texas","120458","*****"
"0500000US48381","Randall County, Texas","134442","*****"
"0500000US48397","Rockwall County, Texas","96788","*****"
"0500000US48409","San Patricio County, Texas","67215","*****"
"0500000US48423","Smith County, Texas","227727","*****"
"0500000US48439","Tarrant County, Texas","2054475","*****"
"0500000US48441","Taylor County, Texas","136290","*****"
"0500000US48451","Tom Green County, Texas","118019","*****"
"0500000US48453","Travis County, Texas","1226698","*****"
"0500000US48469","Victoria County, Texas","92084","*****"
"0500000US48471","Walker County, Texas","72245","*****"
"0500000US48479","Webb County, Texas","274794","*****"
"0500000US48485","Wichita County, Texas","132000","*****"
"0500000US48491","Williamson County, Texas","547545","*****"
"0500000US48497","Wise County, Texas","66181","*****"
"0500000US49005","Cache County, Utah","124438","*****"
"0500000US49011","Davis County, Utah","347637","*****"
"0500000US49035","Salt Lake County, Utah","1135649","*****"
"0500000US49045","Tooele County, Utah","67456","*****"
"0500000US49049","Utah County, Utah","606425","*****"
"0500000US49053","Washington County, Utah","165662","*****"
"0500000US49057","Weber County, Utah","251769","*****"
"0500000US50007","Chittenden County, Vermont","162372","*****"
"0500000US51003","Albemarle County, Virginia","107702","*****"
"0500000US51013","Arlington County, Virginia","234965","*****"
"0500000US51015","Augusta County, Virginia","75144","*****"
"0500000US51019","Bedford County, Virginia","77974","*****"
"0500000US51041","Chesterfield County, Virginia","343599","*****"
"0500000US51059","Fairfax County, Virginia","1148433","*****"
"0500000US51061","Fauquier County, Virginia","69465","*****"
"0500000US51069","Frederick County, Virginia","86484","*****"
"0500000US51085","Hanover County, Virginia","105923","*****"
"0500000US51087","Henrico County, Virginia","327898","*****"
"0500000US51095","James City County, Virginia","75524","*****"
"0500000US51107","Loudoun County, Virginia","398080","*****"
"0500000US51121","Montgomery County, Virginia","98559","*****"
"0500000US51153","Prince William County, Virginia","463023","*****"
"0500000US51161","Roanoke County, Virginia","93730","*****"
"0500000US51165","Rockingham County, Virginia","80227","*****"
"0500000US51177","Spotsylvania County, Virginia","133033","*****"
"0500000US51179","Stafford County, Virginia","146649","*****"
"0500000US51199","York County, Virginia","67739","*****"
"0500000US51510","Alexandria city, Virginia","160035","*****"
"0500000US51550","Chesapeake city, Virginia","240397","*****"
"0500000US51650","Hampton city, Virginia","134669","*****"
"0500000US51680","Lynchburg city, Virginia","80995","*****"
"0500000US51700","Newport News city, Virginia","179388","*****"
"0500000US51710","Norfolk city, Virginia","244703","*****"
"0500000US51740","Portsmouth city, Virginia","94572","*****"
"0500000US51760","Richmond city, Virginia","227032","*****"
"0500000US51770","Roanoke city, Virginia","99837","*****"
"0500000US51800","Suffolk city, Virginia","90237","*****"
"0500000US51810","Virginia Beach city, Virginia","450435","*****"
"0500000US53005","Benton County, Washington","198171","*****"
"0500000US53007","Chelan County, Washington","76533","*****"
"0500000US53009","Clallam County, Washington","75474","*****"
"0500000US53011","Clark County, Washington","474643","*****"
"0500000US53015","Cowlitz County, Washington","106910","*****"
"0500000US53021","Franklin County, Washington","92125","*****"
"0500000US53025","Grant County, Washington","95158","*****"
"0500000US53027","Grays Harbor County, Washington","72697","*****"
"0500000US53029","Island County, Washington","83159","*****"
"0500000US53033","King County, Washington","2188649","*****"
"0500000US53035","Kitsap County, Washington","266414","*****"
"0500000US53041","Lewis County, Washington","78200","*****"
"0500000US53053","Pierce County, Washington","876764","*****"
"0500000US53057","Skagit County, Washington","125619","*****"
"0500000US53061","Snohomish County, Washington","801633","*****"
"0500000US53063","Spokane County, Washington","506152","*****"
"0500000US53067","Thurston County, Washington","280588","*****"
"0500000US53073","Whatcom County, Washington","221404","*****"
"0500000US53077","Yakima County, Washington","250193","*****"
"0500000US54003","Berkeley County, West Virginia","114920","*****"
"0500000US54011","Cabell County, West Virginia","94958","*****"
"0500000US54033","Harrison County, West Virginia","67811","*****"
"0500000US54039","Kanawha County, West Virginia","183293","*****"
"0500000US54061","Monongalia County, West Virginia","105030","*****"
"0500000US54081","Raleigh County, West Virginia","75022","*****"
"0500000US54107","Wood County, West Virginia","85104","*****"
"0500000US55009","Brown County, Wisconsin","262052","*****"
"0500000US55025","Dane County, Wisconsin","536416","*****"
"0500000US55027","Dodge County, Wisconsin","87786","*****"
"0500000US55035","Eau Claire County, Wisconsin","103671","*****"
"0500000US55039","Fond du Lac County, Wisconsin","102548","*****"
"0500000US55055","Jefferson County, Wisconsin","84832","*****"
"0500000US55059","Kenosha County, Wisconsin","168521","*****"
"0500000US55063","La Crosse County, Wisconsin","118274","*****"
"0500000US55071","Manitowoc County, Wisconsin","79175","*****"
"0500000US55073","Marathon County, Wisconsin","135732","*****"
"0500000US55079","Milwaukee County, Wisconsin","952085","*****"
"0500000US55087","Outagamie County, Wisconsin","186059","*****"
"0500000US55089","Ozaukee County, Wisconsin","88429","*****"
"0500000US55097","Portage County, Wisconsin","70474","*****"
"0500000US55101","Racine County, Wisconsin","196071","*****"
"0500000US55105","Rock County, Wisconsin","162309","*****"
"0500000US55109","St. Croix County, Wisconsin","88703","*****"
"0500000US55117","Sheboygan County, Wisconsin","115344","*****"
"0500000US55127","Walworth County, Wisconsin","103082","*****"
"0500000US55131","Washington County, Wisconsin","135101","*****"
"0500000US55133","Waukesha County, Wisconsin","400621","*****"
"0500000US55139","Winnebago County, Wisconsin","170414","*****"
"0500000US55141","Wood County, Wisconsin","73126","*****"
"0500000US56021","Laramie County, Wyoming","98327","*****"
"0500000US56025","Natrona County, Wyoming","79547","*****"
"0500000US72013","Arecibo Municipio, Puerto Rico","86066","*****"
"0500000US72021","Bayamón Municipio, Puerto Rico","179565","*****"
"0500000US72025","Caguas Municipio, Puerto Rico","129604","*****"
"0500000US72031","Carolina Municipio, Puerto Rico","154489","*****"
"0500000US72061","Guaynabo Municipio, Puerto Rico","87328","*****"
"0500000US72097","Mayagüez Municipio, Puerto Rico","75525","*****"
"0500000US72113","Ponce Municipio, Puerto Rico","140859","*****"
"0500000US72127","San Juan Municipio, Puerto Rico","337288","*****"
"0500000US72135","Toa Alta Municipio, Puerto Rico","73217","*****"
"0500000US72137","Toa Baja Municipio, Puerto Rico","78092","*****"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","66675","*****"
"0500000US01003","Baldwin County, Alabama","212628","*****"
"0500000US01015","Calhoun County, Alabama","114728","*****"
"0500000US01043","Cullman County, Alabama","82755","*****"
"0500000US01049","DeKalb County, Alabama","71617","*****"
"0500000US01051","Elmore County, Alabama","81677","*****"
"0500000US01055","Etowah County, Alabama","102755","*****"
"0500000US01069","Houston County, Alabama","104346","*****"
"0500000US01073","Jefferson County, Alabama","659197","*****"
"0500000US01077","Lauderdale County, Alabama","92538","*****"
"0500000US01081","Lee County, Alabama","161604","*****"
"0500000US01083","Limestone County, Alabama","94402","*****"
"0500000US01089","Madison County, Alabama","361046","*****"
"0500000US01095","Marshall County, Alabama","95548","*****"
"0500000US01097","Mobile County, Alabama","413955","*****"
"0500000US01101","Montgomery County, Alabama","226646","*****"
"0500000US01103","Morgan County, Alabama","118818","*****"
"0500000US01115","St. Clair County, Alabama","88199","*****"
"0500000US01117","Shelby County, Alabama","213605","*****"
"0500000US01121","Talladega County, Alabama","80065","*****"
"0500000US01125","Tuscaloosa County, Alabama","207811","*****"
"0500000US01127","Walker County, Alabama","64058","*****"
"0500000US02020","Anchorage Municipality, Alaska","294356","*****"
"0500000US02090","Fairbanks North Star Borough, Alaska","99703","*****"
"0500000US02170","Matanuska-Susitna Borough, Alaska","106532","*****"
"0500000US04001","Apache County, Arizona","71606","*****"
"0500000US04003","Cochise County, Arizona","124756","*****"
"0500000US04005","Coconino County, Arizona","140776","*****"
"0500000US04013","Maricopa County, Arizona","4307033","*****"
"0500000US04015","Mohave County, Arizona","207200","*****"
"0500000US04017","Navajo County, Arizona","108956","*****"
"0500000US04019","Pima County, Arizona","1022769","*****"
"0500000US04021","Pinal County, Arizona","430237","*****"
"0500000US04025","Yavapai County, Arizona","228168","*****"
"0500000US04027","Yuma County, Arizona","207534","*****"
"0500000US05007","Benton County, Arkansas","266300","*****"
"0500000US05031","Craighead County, Arkansas","107115","*****"
"0500000US05045","Faulkner County, Arkansas","123654","*****"
"0500000US05051","Garland County, Arkansas","98658","*****"
"0500000US05069","Jefferson County, Arkansas","69115","*****"
"0500000US05085","Lonoke County, Arkansas","72898","*****"
"0500000US05119","Pulaski County, Arkansas","393956","*****"
"0500000US05125","Saline County, Arkansas","119323","*****"
"0500000US05131","Sebastian County, Arkansas","128107","*****"
"0500000US05143","Washington County, Arkansas","231996","*****"
"0500000US05145","White County, Arkansas","79016","*****"
"0500000US06001","Alameda County, California","1663190","*****"
"0500000US06007","Butte County, California","229294","*****"
"0500000US06013","Contra Costa County, California","1147439","*****"
"0500000US06017","El Dorado County, California","188987","*****"
"0500000US06019","Fresno County, California","989255","*****"
"0500000US06023","Humboldt County, California","136754","*****"
"0500000US06025","Imperial County, California","182830","*****"
"0500000US06029","Kern County, California","893119","*****"
"0500000US06031","Kings County, California","150101","*****"
"0500000US06033","Lake County, California","64246","*****"
"0500000US06037","Los Angeles County, California","10163507","*****"
"0500000US06039","Madera County, California","156890","*****"
"0500000US06041","Marin County, California","260955","*****"
"0500000US06045","Mendocino County, California","88018","*****"
"0500000US06047","Merced County, California","272673","*****"
"0500000US06053","Monterey County, California","437907","*****"
"0500000US06055","Napa County, California","140973","*****"
"0500000US06057","Nevada County, California","99814","*****"
"0500000US06059","Orange County, California","3190400","*****"
"0500000US06061","Placer County, California","386166","*****"
"0500000US06065","Riverside County, California","2423266","*****"
"0500000US06067","Sacramento County, California","1530615","*****"
"0500000US06071","San Bernardino County, California","2157404","*****"
"0500000US06073","San Diego County, California","3337685","*****"
"0500000US06075","San Francisco County, California","884363","*****"
"0500000US06077","San Joaquin County, California","745424","*****"
"0500000US06079","San Luis Obispo County, California","283405","*****"
"0500000US06081","San Mateo County, California","771410","*****"
"0500000US06083","Santa Barbara County, California","448150","*****"
"0500000US06085","Santa Clara County, California","1938153","*****"
"0500000US06087","Santa Cruz County, California","275897","*****"
"0500000US06089","Shasta County, California","179921","*****"
"0500000US06095","Solano County, California","445458","*****"
"0500000US06097","Sonoma County, California","504217","*****"
"0500000US06099","Stanislaus County, California","547899","*****"
"0500000US06101","Sutter County, California","96648","*****"
"0500000US06107","Tulare County, California","464493","*****"
"0500000US06111","Ventura County, California","854223","*****"
"0500000US06113","Yolo County, California","219116","*****"
"0500000US06115","Yuba County, California","77031","*****"
"0500000US08001","Adams County, Colorado","503167","*****"
"0500000US08005","Arapahoe County, Colorado","643052","*****"
"0500000US08013","Boulder County, Colorado","322514","*****"
"0500000US08014","Broomfield County, Colorado","68341","*****"
"0500000US08031","Denver County, Colorado","704621","*****"
"0500000US08035","Douglas County, Colorado","335299","*****"
"0500000US08041","El Paso County, Colorado","699232","*****"
"0500000US08059","Jefferson County, Colorado","574613","*****"
"0500000US08069","Larimer County, Colorado","343976","*****"
"0500000US08077","Mesa County, Colorado","151616","*****"
"0500000US08101","Pueblo County, Colorado","166475","*****"
"0500000US08123","Weld County, Colorado","304633","*****"
"0500000US09001","Fairfield County, Connecticut","949921","*****"
"0500000US09003","Hartford County, Connecticut","895388","*****"
"0500000US09005","Litchfield County, Connecticut","182177","*****"
"0500000US09007","Middlesex County, Connecticut","163410","*****"
"0500000US09009","New Haven County, Connecticut","860435","*****"
"0500000US09011","New London County, Connecticut","269033","*****"
"0500000US09013","Tolland County, Connecticut","151461","*****"
"0500000US09015","Windham County, Connecticut","116359","*****"
"0500000US10001","Kent County, Delaware","176824","*****"
"0500000US10003","New Castle County, Delaware","559793","*****"
"0500000US10005","Sussex County, Delaware","225322","*****"
"0500000US11001","District of Columbia, District of Columbia","693972","*****"
"0500000US12001","Alachua County, Florida","266944","*****"
"0500000US12005","Bay County, Florida","183563","*****"
"0500000US12009","Brevard County, Florida","589162","*****"
"0500000US12011","Broward County, Florida","1935878","*****"
"0500000US12015","Charlotte County, Florida","182033","*****"
"0500000US12017","Citrus County, Florida","145647","*****"
"0500000US12019","Clay County, Florida","212230","*****"
"0500000US12021","Collier County, Florida","372880","*****"
"0500000US12023","Columbia County, Florida","69612","*****"
"0500000US12031","Duval County, Florida","937934","*****"
"0500000US12033","Escambia County, Florida","313512","*****"
"0500000US12035","Flagler County, Florida","110510","*****"
"0500000US12053","Hernando County, Florida","186553","*****"
"0500000US12055","Highlands County, Florida","102883","*****"
"0500000US12057","Hillsborough County, Florida","1408566","*****"
"0500000US12061","Indian River County, Florida","154383","*****"
"0500000US12069","Lake County, Florida","346017","*****"
"0500000US12071","Lee County, Florida","739224","*****"
"0500000US12073","Leon County, Florida","290292","*****"
"0500000US12081","Manatee County, Florida","385571","*****"
"0500000US12083","Marion County, Florida","354353","*****"
"0500000US12085","Martin County, Florida","159923","*****"
"0500000US12086","Miami-Dade County, Florida","2751796","*****"
"0500000US12087","Monroe County, Florida","77013","*****"
"0500000US12089","Nassau County, Florida","82721","*****"
"0500000US12091","Okaloosa County, Florida","202970","*****"
"0500000US12095","Orange County, Florida","1348975","*****"
"0500000US12097","Osceola County, Florida","352180","*****"
"0500000US12099","Palm Beach County, Florida","1471150","*****"
"0500000US12101","Pasco County, Florida","525643","*****"
"0500000US12103","Pinellas County, Florida","970637","*****"
"0500000US12105","Polk County, Florida","686483","*****"
"0500000US12107","Putnam County, Florida","73464","*****"
"0500000US12109","St. Johns County, Florida","243812","*****"
"0500000US12111","St. Lucie County, Florida","313506","*****"
"0500000US12113","Santa Rosa County, Florida","174272","*****"
"0500000US12115","Sarasota County, Florida","419119","*****"
"0500000US12117","Seminole County, Florida","462659","*****"
"0500000US12119","Sumter County, Florida","125165","*****"
"0500000US12127","Volusia County, Florida","538692","*****"
"0500000US12131","Walton County, Florida","68376","*****"
"0500000US13013","Barrow County, Georgia","79061","*****"
"0500000US13015","Bartow County, Georgia","105054","*****"
"0500000US13021","Bibb County, Georgia","152862","*****"
"0500000US13031","Bulloch County, Georgia","76149","*****"
"0500000US13045","Carroll County, Georgia","117812","*****"
"0500000US13047","Catoosa County, Georgia","66550","*****"
"0500000US13051","Chatham County, Georgia","290501","*****"
"0500000US13057","Cherokee County, Georgia","247573","*****"
"0500000US13059","Clarke County, Georgia","127064","*****"
"0500000US13063","Clayton County, Georgia","285153","*****"
"0500000US13067","Cobb County, Georgia","755754","*****"
